alias,F1.predictive_gain.primary.h12.mean,F1.predictive_gain.primary.h12.range,F1.predictive_gain.primary.h4.mean,F1.predictive_gain.primary.h4.range,F1.predictive_gain.primary.h8.mean,F1.predictive_gain.primary.h8.range,F1.predictive_gain.replication.h12.mean,F1.predictive_gain.replication.h12.range,F1.predictive_gain.replication.h4.mean,F1.predictive_gain.replication.h4.range,F1.predictive_gain.replication.h8.mean,F1.predictive_gain.replication.h8.range,F1.residual_uncertainty.primary.h12.mean,F1.residual_uncertainty.primary.h12.range,F1.residual_uncertainty.primary.h4.mean,F1.residual_uncertainty.primary.h4.range,F1.residual_uncertainty.primary.h8.mean,F1.residual_uncertainty.primary.h8.range,F1.residual_uncertainty.replication.h12.mean,F1.residual_uncertainty.replication.h12.range,F1.residual_uncertainty.replication.h4.mean,F1.residual_uncertainty.replication.h4.range,F1.residual_uncertainty.replication.h8.mean,F1.residual_uncertainty.replication.h8.range,F1.retention.primary.w5.mean,F1.retention.primary.w5.range,F1.retention.primary.w7.mean,F1.retention.primary.w7.range,F1.retention.primary.w9.mean,F1.retention.primary.w9.range,F1.retention.replication.w5.mean,F1.retention.replication.w5.range,F1.retention.replication.w7.mean,F1.retention.replication.w7.range,F1.retention.replication.w9.mean,F1.retention.replication.w9.range,F2.commutator_history_gain.max,F2.commutator_history_gain.mean,F2.commutator_history_gain.min,F2.commutator_history_gain.range,F3.compatible_partner_fraction,F3.forced_domain_fraction,F3.forced_one_fraction,F3.mean_additional_pins_compatible,F3.mean_conflicting_keys_all_partners,F3.mean_shared_keys_all_partners,F3.mean_shared_keys_compatible,F3.nonvacuous_given_compatible,F3.occupied_partner_fraction
anon_019,0.8174588901103728,0.01778405830363683,0.621645583864991,0.025718396606792093,0.783245097491801,0.020835860898568148,0.8546122035202182,0.005859253743572546,0.7018632923211066,0.023642490376820202,0.8233298286551062,0.014033615491371387,0.14700044716301147,0.0152278906260154,0.3500700235433618,0.025612734661401737,0.1872013206771475,0.020439378895741045,0.11188879485808365,0.005836410324873295,0.2701699108863088,0.02354766275612491,0.1453889656334898,0.013387166538797929,0.18540938853879543,0.00856710376074618,0.2478043979746151,0.005856555811514702,0.25280131886703233,0.010265055126837452,0.19228602432691264,0.0085892670530609,0.25103138016244675,0.004721065213231013,0.24953939487646423,0.017243834477594644,0.508670887320812,0.4843150015364657,0.45833056112687764,0.05034032619393436,0.615686274509804,0.014527341397996607,0.4762622456669179,1143.7452229299363,1.2392156862745098,32.85098039215686,11.261146496815286,0.33121019108280253,0.20392156862745098
anon_050,-0.0525802258109912,0.007807748563976258,0.00014111912879055666,9.993200447544481e-05,-0.0018035495525536849,0.0005208361220507829,-0.012808185194667976,1.4579443223139421e-05,-6.104345656421373e-05,1.4895545876525418e-05,-0.0009241509340982557,8.760893923587254e-05,0.9517740177399068,0.006524568744871617,0.9994454429787285,5.656833138023565e-06,0.9962461372296207,0.0006154741986039713,0.9868059646399896,5.539777188090511e-05,0.9998336716794973,1.050614340025735e-05,0.9988283401735853,9.410090061678922e-05,0.46131431932886624,0.00917619364789829,0.6262362791007422,0.01865784050141095,0.7856322111742058,0.024689760922880666,0.4703561861210446,0.01698648213651882,0.634637914891004,0.014923669345830226,0.7949055780693396,0.019731701360382714,0.00030381658995881633,6.85738524804913e-05,-5.083403292471811e-05,0.00035465062288353444,0.7215686274509804,0.016892002846351742,0.45690213869086194,1177.4021739130435,0.9333333333333333,42.26274509803922,14.478260869565217,0.5108695652173914,0.3686274509803922
anon_043,-0.0574265997996764,0.0164396528494114,-0.00017216664026564743,0.00038830278688051223,-0.002422152036112679,0.0013608451824135281,-0.010979411861550381,0.0020673901116621263,-0.00011383155919719723,2.3139803891014665e-05,-0.0009558006037335698,0.0001307545769968499,0.9449728386582195,0.010687484385538348,0.9994792499346847,0.0004474327892468599,0.9962487686071428,0.0013023462751630133,0.9892030244395498,0.0022585777570717225,0.999809922551395,1.51394599093857e-05,0.9991180648035726,0.00019725643202450627,0.2059586286644365,0.008482363888161981,0.3016431916975333,0.012163164166727636,0.4248269766317517,0.008921548935877432,0.20332178496339592,0.005033493771917363,0.29769604650650233,0.007398241257464189,0.4221030180867471,0.005162234268256571,-1.5417554427576974e-05,-1.8284947037261468e-05,-2.1817680064928346e-05,6.400125637351373e-06,0.7215686274509804,0.01400186107613991,0.5746677091477717,1191.6847826086957,1.4,30.16862745098039,9.179347826086957,0.44021739130434784,0.3176470588235294
anon_064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30527724620460917,0.0,-0.5288149877716353,0.0,0.0,0.0,-0.30527724620460917,0.0,-0.5288149877716353,0.0,0.0,0.0,0.0,0.0,0.7019607843137254,0.009338223219661723,0.47010550996483,1139.8994413407822,0.4392156862745098,40.26274509803922,47.340782122905026,1.0,0.7019607843137254
anon_060,-0.35181049591939817,0.33290355502379954,0.07353813794887687,0.008212262496673617,0.0394299380720845,0.03461459845285497,-0.011022896642935265,0.03376327316726602,0.08422371436884962,0.0025907128346410735,0.07660332360071148,0.008317552422541286,0.44637470233996734,0.04007009143596951,0.5303672297949584,0.012288635686727223,0.5113961646617471,0.025904224726536473,0.48346512925059637,0.0006617019814955105,0.5244215257377335,0.006747891457341781,0.51803162670232,0.005280112790208125,0.005534812770873961,0.11111546319451807,-0.27169071801734207,0.12357837062089036,-0.41016619552698286,0.13271321711979106,-0.005758039459214401,0.10681646785579603,-0.28787727947448927,0.10637061194010702,-0.42774050550164217,0.11812274763887248,-0.021775920101068214,-0.03467183805255695,-0.04266337216494864,0.02088745206388043,0.6705882352941176,0.012294050030105643,0.5333926981300089,1123.017543859649,0.5098039215686274,45.227450980392156,51.36257309941521,1.0,0.6705882352941176
anon_047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14526566157700108,0.2468119835797911,-0.22335256886372187,0.20224852793411874,-0.37981344191740574,0.244989915782351,-0.14453202403786833,0.29670954225602947,-0.2022715080558951,0.28692903785443596,-0.3527453108599787,0.3465705591779288,0.0,0.0,0.0,0.0,0.5686274509803921,0.01032349882314303,0.3117709437963945,1141.2413793103449,0.5803921568627451,44.07450980392157,48.57931034482758,1.0,0.5686274509803921
anon_049,-0.13849142320359042,0.011979529144328982,0.3100809563440409,0.021623929160402677,0.18755025171078055,0.20718843199254744,-0.02879994640002992,0.05596404260165477,0.3158234161247299,0.011504086829317584,0.2971159016111509,0.020073697447280936,0.41659114649615725,0.006565902549478586,0.5380110965162908,0.013567424588953103,0.511703682879652,0.0136535685193524,0.4659044010986171,0.03184757815750672,0.5507627485818554,0.006117432925765942,0.5277614683134503,0.020113557685382588,-0.3675690396793409,0.07028437854770969,-0.4915769799555356,0.06515931743884384,-0.5947570080955293,0.07212758122510443,-0.3501860697938595,0.039011714783991236,-0.4819532459313604,0.03369701866599739,-0.5909924373641254,0.045950863145780785,0.09267450729830906,0.08340398958299973,0.07654918813976008,0.01612531915854898,0.6588235294117647,0.015643987081942087,0.443666899930021,1145.9285714285713,0.6274509803921569,40.94509803921569,36.93452380952381,1.0,0.6588235294117647
anon_018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8095340889624613,0.0,-1.167275021435966,0.0,0.0,0.0,-0.8095340889624613,0.0,-1.167275021435966,0.0,0.0,0.0,0.0,0.0,0.7254901960784313,0.010454868903607204,0.34345549738219894,1162.6378378378379,0.5607843137254902,40.52156862745098,46.075675675675676,1.0,0.7254901960784313
anon_034,-1.2204611041840068,0.0637924456247938,0.11982573902313182,0.02346772046118295,-0.6439643936227809,0.27332055534493715,-1.445084732358987,0.058806977722888565,0.12439351588242242,0.011984230152644715,-0.2485855408323175,0.10748330328579458,0.19978658043885855,0.004225406898224648,0.7780749540315013,0.0031553618139246176,0.6374387356809015,0.017175889392858967,0.3143824046181777,0.027330505453355802,0.7825812318910241,0.0132313387272609,0.6987349201904457,0.0011206574405777658,0.1273088839288563,0.20865372517896036,0.09439224077122432,0.22252548669021244,0.0871480353514444,0.2631015600120139,0.11268784145072919,0.1096472623136157,0.08152542219731293,0.1766220843297036,0.07709048290411245,0.22621341721723243,0.008213373878290242,0.0020904539053017146,-0.006629201877176638,0.01484257575546688,0.7490196078431373,0.014658711478460781,0.4839432412247946,1136.0732984293193,0.4549019607843137,55.792156862745095,68.89528795811518,1.0,0.7490196078431373
anon_020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18364268703581996,0.1927012949165106,-0.4135640234126113,0.26631822073228567,-0.5350398567727229,0.30950135287437147,-0.15440808887540913,0.08893905919223567,-0.34485817505004057,0.21927398413586396,-0.45766451855413,0.24853896518699525,0.0,0.0,0.0,0.0,0.6,0.009403908259893809,0.16530849825378346,1145.921568627451,0.6352941176470588,46.498039215686276,49.81699346405229,1.0,0.6
anon_038,0.6599740080526594,0.11964690297702973,0.7794330803131633,0.08898285765633573,0.6635825867037346,0.18525155313858488,0.7205810304032397,0.04145743590698969,0.8289576664270235,0.01390940044501432,0.7500881077828007,0.1172047720871554,0.12174405873886535,0.006530079311905593,0.20294117105167658,0.07758286278677468,0.15902259282683526,0.04154818913431646,0.12199214403443615,0.010645948443357714,0.16739850954676555,0.012973261444929968,0.1448520898572191,0.01342832871211197,0.502816320214983,0.12209792174093176,-1.1547317213440857,0.5189956680794797,-1.715345645538737,0.7600097202118044,0.5166754204283697,0.06629019045400292,-1.2312917069373024,0.2232429919731327,-1.8269795388331442,0.32938749424009606,0.0423427399907049,0.0068156740746780214,-0.025533933631315175,0.06787667362202007,0.7333333333333333,0.014133231156604083,0.3996901626646011,1144.2994652406417,0.48627450980392156,47.93333333333333,53.98930481283423,1.0,0.7333333333333333
anon_012,0.15862173826928333,0.00276720249925011,0.12136125539241643,0.0025826980506323816,0.15121341685044898,0.0022533611104946782,0.16345703170957743,0.00048315734641068975,0.1237871741064302,0.00020954179612908685,0.15509541528064213,0.00036810431035283475,0.5291779476187934,0.0026671541284485345,0.5689093810847226,0.0028451213534662623,0.5386592588066457,0.0024144897800341125,0.5251885341940241,0.00018513249089491257,0.565838962727031,4.9484583787617886e-05,0.5344140109153626,0.0001070026176733796,0.12689997311293252,0.004460386974531411,-0.1297070793858572,0.016205282677390784,-0.35167002811760156,0.0339058423886916,0.1271414580703062,0.002591026736359192,-0.13752516926899053,0.008677975044981079,-0.36424300836259427,0.017829237064996284,0.0003725252515864863,0.0003126426211314722,0.00027053711427438287,0.00010198813731210343,0.49411764705882355,0.016300837484262958,0.4425789120214909,1144.2857142857142,1.007843137254902,36.38039215686275,24.626984126984127,1.0,0.49411764705882355
anon_002,-0.07978317577207505,0.000337264818319305,-0.00013359349588060176,0.0002017316361966337,-0.003723575643838073,5.616481707360066e-05,-0.01535154828187979,0.00021994014983706123,-6.602031761171467e-05,8.570443043254272e-06,-0.0009462815945890934,2.6530543982161703e-05,0.9362157364658503,0.0004465450824187034,0.9997935586389026,0.0002114100301745525,0.9963006994336168,8.33265334476696e-06,0.9849646089805829,0.00018359372832810195,0.999941486718658,6.383659483577553e-06,0.9990457825059921,2.7375208941915474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4627450980392157,0.020964475340741147,0.4595300261096606,1183.8813559322034,0.9490196078431372,35.58039215686274,18.52542372881356,1.0,0.4627450980392157
anon_027,-0.35061534497573454,0.003289322935877248,0.12549305710666891,0.015574755348513047,0.09797139963714929,0.001930517824080269,-0.0886133764867344,0.12015504051106163,0.10924289800616754,0.014650636808000272,0.09828562564601456,0.030723143421359844,0.42552274314663907,0.008986372764689443,0.5142718155158761,0.001813346764565904,0.4952730202966389,0.006559658817262226,0.4693100630043905,0.02195411942846709,0.5120904512328237,0.008891515174952791,0.502503892382096,0.01701738710435069,-0.15850650273757405,0.06358873597010892,-0.5548398952030479,0.09209633866948475,-0.7615781598732595,0.1015238939643216,-0.1619447857828744,0.11696906430095488,-0.5583027898739719,0.1263002075189646,-0.7660297636527456,0.1324584734795171,0.009105336648787099,0.005677430742057843,0.001008769560543854,0.008096567088243245,0.596078431372549,0.013410695714051124,0.39346938775510204,1170.3552631578948,0.9215686274509803,45.627450980392155,49.5921052631579,1.0,0.596078431372549
anon_042,-0.8764843058876404,0.0041207747846058185,-0.012127272602154238,0.004103409170019501,-0.473497711135996,0.024222835031760037,-1.2383160627361114,0.05747181472844787,-0.004762237065989328,0.0021383688480327567,-0.1697959166120383,0.08074237440921661,0.20954163135012283,0.0045196779079377525,0.9911226726730782,0.0024524461659133356,0.870169129468394,0.003183059948156597,0.36411124460286026,0.02956746046932629,0.9939819924065627,0.0007391524252866599,0.9285662453010576,0.005364393553947799,-0.0017903645833333333,0.1455078125,-0.005905877976190476,0.12723214285714285,0.006514475389742993,0.08939393052466148,-0.01318359375,0.10498046875,-0.02839006696428571,0.1675502232142857,-0.01898394769458046,0.16444068701450076,0.3095431094589305,0.264798626595431,0.23493125002208973,0.07461185943684076,0.5529411764705883,0.017811593409600965,0.4597418561770129,1173.1063829787233,0.8901960784313725,40.66274509803922,31.609929078014183,1.0,0.5529411764705883
anon_011,0.5520114224488228,0.04340043898801216,0.5520114224488228,0.04340043898801216,0.5520114224488228,0.04340043898801216,0.5187043009997572,0.04588847907749871,0.5187043009997572,0.04588847907749871,0.5187043009997572,0.04588847907749871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3865885666558138,0.11144067756600912,-0.6654308212803088,0.20764218021031444,-0.9331576330173407,0.2755440405703494,-0.4182665057813668,0.12008744853028058,-0.7439223629687142,0.23134675377131064,-1.0397804531239567,0.3063777002023106,0.03917194223663689,0.03613988626990424,0.03235298863964353,0.00681895359699336,0.5725490196078431,0.012294050030105643,0.21371326803205698,1191.4520547945206,0.9254901960784314,44.30980392156863,42.363013698630134,1.0,0.5725490196078431
anon_022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5362312249384886,0.0,-1.125607265156569,0.0,0.0,0.0,-0.5362312249384886,0.0,-1.125607265156569,0.0,0.0,0.0,0.0,0.0,0.6431372549019608,0.012031309869177295,0.4103730664240218,1118.8902439024391,0.6509803921568628,51.15686274509804,49.25609756097561,1.0,0.6431372549019608
anon_084,-1.2237063207433017,0.2566970692342512,-0.007516604496517698,0.003988251688176403,-0.15282662627774257,0.0098375336965848,-0.7446279384774421,0.00046330834784591435,-0.0008809327139378542,0.001380572930349766,-0.04014967393073471,0.026909709080012,0.35226832033933675,0.008528429317447739,0.6570032920553159,0.019466640537817326,0.619634834992344,0.009206078625469849,0.48655061567340174,0.010866553670146495,0.6611783907468338,0.0112182525120893,0.6391297732469878,0.008562582308301647,-0.14936909251663785,0.07833777637564475,-0.30971300187382816,0.13435140446974517,-0.43477101206745433,0.17532326496756862,-0.14187386120944778,0.054392879877901326,-0.2984570827583614,0.101795212565186,-0.4218726249856472,0.11657397780549505,-0.02303142976811401,-0.03244332191703029,-0.05102448139932925,0.027993051631215238,0.6705882352941176,0.014527341397996607,0.41823662396382816,1123.017543859649,0.5333333333333333,58.1921568627451,57.111111111111114,1.0,0.6705882352941176
anon_086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37302855345911573,0.12489567565315096,-0.6292549656562244,0.2338259258758839,-0.9722416199998802,0.3249159731717176,-0.4548710889521211,0.10664199105826999,-0.7468494638163073,0.18832280366445497,-1.1243311803979406,0.25535241183565405,0.0,0.0,0.0,0.0,0.5254901960784314,0.01557830204171,0.3780744905130007,1126.1641791044776,0.8156862745098039,47.86274509803921,44.73880597014925,1.0,0.5254901960784314
anon_003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4472283921397542,0.0,-1.9506636930893724,0.0,0.0,0.0,-1.4472283921397542,0.0,-1.9506636930893724,0.0,0.0,0.0,0.0,0.0,0.7098039215686275,0.013476380754283212,0.3460601137286759,1131.414364640884,0.6549019607843137,63.32156862745098,68.60220994475138,1.0,0.7098039215686275
anon_062,-0.2975591708901574,0.010673659325475038,-0.03474517941823663,0.002092137552362816,-2.256765863873607,0.03429128034704476,-0.598059586229834,0.0008169666477899629,-0.010019055890678308,0.01000592145904955,-1.7046973721139174,0.2614793284331969,0.032552083333333336,0.013020833333333332,0.9697121344125474,0.005404800546986888,0.5131403921833642,0.015398568500967769,0.09555627442110504,0.01854832356489132,0.984719156689704,0.008199984998801924,0.7028973306462027,0.040526779907325006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490196078431373,0.01676063276588757,0.4598301763553233,1104.9424083769634,0.5803921568627451,83.32156862745099,99.02094240837697,1.0,0.7490196078431373
anon_040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099370323788743,0.1349136530232462,0.2607368833115958,0.1971916790460756,0.32677200491151454,0.22977943209725848,0.15618858055296944,0.17435211141831303,0.18199031687510328,0.20894366751285226,0.2331964015485142,0.24032079953538693,0.0,0.0,0.0,0.0,0.596078431372549,0.012425420110569818,0.28986784140969163,1130.092105263158,0.7803921568627451,53.83921568627451,58.776315789473685,1.0,0.596078431372549
anon_028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023327520241196432,0.12375221117435944,-0.3692318284289944,0.1978614493691595,-0.4895190445169615,0.22146716801839844,0.024078253516475922,0.05527690174447332,-0.29817226680830794,0.2646097108485219,-0.4087180803570701,0.27439091468383925,0.0,0.0,0.0,0.0,0.5254901960784314,0.01032349882314303,0.3244962884411453,1144.2089552238806,0.7450980392156863,39.29803921568627,28.52238805970149,1.0,0.5254901960784314
anon_029,0.10388941800599658,0.13691738825527927,0.11187331351063988,0.11746834055751612,0.09415358954396605,0.16973148705783286,0.36350092123287703,0.20039764723119785,0.3234089339124482,0.1317807018387127,0.3788722009767985,0.2045943078700651,0.09415939694479453,0.08587083613686813,0.15239858285740226,0.08640430550990888,0.11627866883371005,0.08447143204761166,0.09630083513887723,0.05395728774187275,0.1348448366005332,0.08676558583820855,0.11075239255384134,0.07520660791340777,-1.523071835675042,0.3607996838555987,-1.7218077737413129,0.40502819734011797,-2.123935549402504,0.4968345072005318,-1.5612051855186888,0.32783116721141026,-1.7652983559309028,0.374876994730744,-2.1756939975136667,0.46076310377998775,-0.01131924585018438,-0.02975777735307709,-0.05264223823974043,0.04132299238955605,0.6274509803921569,0.014658711478460781,0.40179238237490666,1146.825,0.611764705882353,65.46274509803922,78.975,1.0,0.6274509803921569
anon_087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29261952317920176,0.11708338407229985,0.175785431477909,0.2601370720131001,0.154151575131404,0.34239996575193765,0.31295287079495515,0.05611886484085332,0.19820441127629695,0.17232733397118188,0.16956368559916432,0.23329107217965145,0.0,0.0,0.0,0.0,0.5607843137254902,0.008352947616180415,0.14678899082568808,1100.4335664335665,0.48627450980392156,45.88627450980392,64.03496503496504,1.0,0.5607843137254902
anon_057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4980392156862745,0.008352947616180415,0.0,1082.5511811023623,0.611764705882353,56.333333333333336,78.02362204724409,1.0,0.4980392156862745
anon_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021926697873736037,0.1091515418275046,-0.3935486092318205,0.31796578611569437,-0.5185096942335828,0.37504018980098924,0.01859945891461836,0.044716332815888396,-0.2514007696642466,0.18744804978346943,-0.3568723343909968,0.18807630511360127,0.0,0.0,0.0,0.0,0.5372549019607843,0.01032349882314303,0.2205726405090138,1079.1678832116788,0.5490196078431373,52.70980392156863,67.17518248175182,1.0,0.5372549019607843
