A,B,dispatch,trace,K,cycles,shift,useful_inheritance,cases,sum_uncompiled,sum_frozen,sum_replacement_oracle,sum_revision_oracle,sum_replacement_reactive_lex,sum_revision_reactive_lex,sum_replacement_reactive_stay,sum_revision_reactive_stay,revision_oracle_win_uncompiled,revision_oracle_tie_uncompiled,revision_oracle_loss_uncompiled,revision_oracle_win_frozen,revision_oracle_tie_frozen,revision_oracle_loss_frozen,revision_oracle_win_replacement,revision_oracle_tie_replacement,revision_oracle_loss_replacement,revision_reactive_lex_win_uncompiled,revision_reactive_lex_tie_uncompiled,revision_reactive_lex_loss_uncompiled,revision_reactive_lex_win_frozen,revision_reactive_lex_tie_frozen,revision_reactive_lex_loss_frozen,revision_reactive_lex_win_replacement,revision_reactive_lex_tie_replacement,revision_reactive_lex_loss_replacement,revision_reactive_stay_win_uncompiled,revision_reactive_stay_tie_uncompiled,revision_reactive_stay_loss_uncompiled,revision_reactive_stay_win_frozen,revision_reactive_stay_tie_frozen,revision_reactive_stay_loss_frozen,revision_reactive_stay_win_replacement,revision_reactive_stay_tie_replacement,revision_reactive_stay_loss_replacement,replacement_lex_regret_cases,replacement_lex_regret_sum,replacement_lex_regret_max,replacement_stay_regret_cases,replacement_stay_regret_sum,replacement_stay_regret_max,replacement_tie_changes_cost,revision_lex_regret_cases,revision_lex_regret_sum,revision_lex_regret_max,revision_stay_regret_cases,revision_stay_regret_sum,revision_stay_regret_max,revision_tie_changes_cost
0,51,0,8,16,2,far,0,176,15840,17248,17248,18656,17248,18656,17248,18656,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,16,4,unchanged,0,16,2720,2848,2848,2848,2848,2848,2848,2848,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,2,16,4,unchanged,0,16,2720,2848,2848,2880,2848,2880,2848,2880,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,4,16,4,unchanged,0,16,2720,2848,2848,2912,2848,2912,2848,2912,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,8,16,4,unchanged,0,16,2720,2848,2848,2976,2848,2976,2848,2976,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,16,4,one_edit,0,64,10880,11392,11392,11392,11392,11392,11392,11392,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,2,16,4,one_edit,0,64,10880,11392,11392,11520,11392,11520,11392,11520,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,4,16,4,one_edit,0,64,10880,11392,11392,11648,11392,11648,11392,11648,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,8,16,4,one_edit,0,64,10880,11392,11392,11904,11392,11904,11392,11904,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,0,16,4,far,0,176,29920,31328,31328,31328,31328,31328,31328,31328,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,2,16,4,far,0,176,29920,31328,31328,31680,31328,31680,31328,31680,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,4,16,4,far,0,176,29920,31328,31328,32032,31328,32032,31328,32032,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,0,8,16,4,far,0,176,29920,31328,31328,32736,31328,32736,31328,32736,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,1,unchanged,0,16,400,528,528,528,528,528,528,528,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,1,unchanged,0,16,400,528,528,560,528,560,528,560,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,1,unchanged,0,16,400,528,528,592,528,592,528,592,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,1,unchanged,0,16,400,528,528,656,528,656,528,656,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,1,one_edit,0,64,1600,2112,2112,2112,2112,2112,2112,2112,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,1,one_edit,0,64,1600,2112,2112,2240,2112,2240,2112,2240,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,1,one_edit,0,64,1600,2112,2112,2368,2112,2368,2112,2368,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,1,one_edit,0,64,1600,2112,2112,2624,2112,2624,2112,2624,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,1,far,0,176,4400,5808,5808,5808,5808,5808,5808,5808,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,1,far,0,176,4400,5808,5808,6160,5808,6160,5808,6160,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,1,far,0,176,4400,5808,5808,6512,5808,6512,5808,6512,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,1,far,0,176,4400,5808,5808,7216,5808,7216,5808,7216,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,2,unchanged,0,16,480,608,608,608,608,608,608,608,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,2,unchanged,0,16,480,608,608,640,608,640,608,640,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,2,unchanged,0,16,480,608,608,672,608,672,608,672,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,2,unchanged,0,16,480,608,608,736,608,736,608,736,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,2,one_edit,0,64,1920,2432,2432,2432,2432,2432,2432,2432,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,2,one_edit,0,64,1920,2432,2432,2560,2432,2560,2432,2560,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,2,one_edit,0,64,1920,2432,2432,2688,2432,2688,2432,2688,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,2,one_edit,0,64,1920,2432,2432,2944,2432,2944,2432,2944,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,2,far,0,176,5280,6688,6688,6688,6688,6688,6688,6688,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,2,far,0,176,5280,6688,6688,7040,6688,7040,6688,7040,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,2,far,0,176,5280,6688,6688,7392,6688,7392,6688,7392,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,2,far,0,176,5280,6688,6688,8096,6688,8096,6688,8096,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,4,unchanged,0,16,640,768,768,768,768,768,768,768,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,4,unchanged,0,16,640,768,768,800,768,800,768,800,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,4,unchanged,0,16,640,768,768,832,768,832,768,832,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,4,unchanged,0,16,640,768,768,896,768,896,768,896,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,4,one_edit,0,64,2560,3072,3072,3072,3072,3072,3072,3072,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,4,one_edit,0,64,2560,3072,3072,3200,3072,3200,3072,3200,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,4,one_edit,0,64,2560,3072,3072,3328,3072,3328,3072,3328,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,4,one_edit,0,64,2560,3072,3072,3584,3072,3584,3072,3584,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,1,4,far,0,176,7040,8448,8448,8448,8448,8448,8448,8448,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,1,4,far,0,176,7040,8448,8448,8800,8448,8800,8448,8800,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,1,4,far,0,176,7040,8448,8448,9152,8448,9152,8448,9152,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,1,4,far,0,176,7040,8448,8448,9856,8448,9856,8448,9856,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,1,unchanged,0,16,640,768,768,768,768,768,768,768,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,1,unchanged,0,16,640,768,768,800,768,800,768,800,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,1,unchanged,0,16,640,768,768,832,768,832,768,832,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,1,unchanged,0,16,640,768,768,896,768,896,768,896,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,1,one_edit,0,64,2560,3072,3072,3072,3072,3072,3072,3072,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,1,one_edit,0,64,2560,3072,3072,3200,3072,3200,3072,3200,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,1,one_edit,0,64,2560,3072,3072,3328,3072,3328,3072,3328,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,1,one_edit,0,64,2560,3072,3072,3584,3072,3584,3072,3584,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,1,far,0,176,7040,8448,8448,8448,8448,8448,8448,8448,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,1,far,0,176,7040,8448,8448,8800,8448,8800,8448,8800,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,1,far,0,176,7040,8448,8448,9152,8448,9152,8448,9152,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,1,far,0,176,7040,8448,8448,9856,8448,9856,8448,9856,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,2,unchanged,0,16,960,1088,1088,1088,1088,1088,1088,1088,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,2,unchanged,0,16,960,1088,1088,1120,1088,1120,1088,1120,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,2,unchanged,0,16,960,1088,1088,1152,1088,1152,1088,1152,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,2,unchanged,0,16,960,1088,1088,1216,1088,1216,1088,1216,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,2,one_edit,0,64,3840,4352,4352,4352,4352,4352,4352,4352,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,2,one_edit,0,64,3840,4352,4352,4480,4352,4480,4352,4480,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,2,one_edit,0,64,3840,4352,4352,4608,4352,4608,4352,4608,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,2,one_edit,0,64,3840,4352,4352,4864,4352,4864,4352,4864,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,2,far,0,176,10560,11968,11968,11968,11968,11968,11968,11968,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,2,far,0,176,10560,11968,11968,12320,11968,12320,11968,12320,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,2,far,0,176,10560,11968,11968,12672,11968,12672,11968,12672,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,2,far,0,176,10560,11968,11968,13376,11968,13376,11968,13376,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,4,unchanged,0,16,1600,1728,1728,1728,1728,1728,1728,1728,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,4,unchanged,0,16,1600,1728,1728,1760,1728,1760,1728,1760,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,4,unchanged,0,16,1600,1728,1728,1792,1728,1792,1728,1792,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,4,unchanged,0,16,1600,1728,1728,1856,1728,1856,1728,1856,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,4,one_edit,0,64,6400,6912,6912,6912,6912,6912,6912,6912,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,4,one_edit,0,64,6400,6912,6912,7040,6912,7040,6912,7040,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,4,one_edit,0,64,6400,6912,6912,7168,6912,7168,6912,7168,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,4,one_edit,0,64,6400,6912,6912,7424,6912,7424,6912,7424,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,4,4,far,0,176,17600,19008,19008,19008,19008,19008,19008,19008,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,4,4,far,0,176,17600,19008,19008,19360,19008,19360,19008,19360,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,4,4,far,0,176,17600,19008,19008,19712,19008,19712,19008,19712,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,4,4,far,0,176,17600,19008,19008,20416,19008,20416,19008,20416,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,16,1,unchanged,0,16,1600,1728,1728,1728,1728,1728,1728,1728,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,16,1,unchanged,0,16,1600,1728,1728,1760,1728,1760,1728,1760,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,16,1,unchanged,0,16,1600,1728,1728,1792,1728,1792,1728,1792,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,16,1,unchanged,0,16,1600,1728,1728,1856,1728,1856,1728,1856,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,16,1,one_edit,0,64,6400,6912,6912,6912,6912,6912,6912,6912,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,16,1,one_edit,0,64,6400,6912,6912,7040,6912,7040,6912,7040,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,16,1,one_edit,0,64,6400,6912,6912,7168,6912,7168,6912,7168,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,16,1,one_edit,0,64,6400,6912,6912,7424,6912,7424,6912,7424,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,16,1,far,0,176,17600,19008,19008,19008,19008,19008,19008,19008,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,16,1,far,0,176,17600,19008,19008,19360,19008,19360,19008,19360,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,16,1,far,0,176,17600,19008,19008,19712,19008,19712,19008,19712,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,16,1,far,0,176,17600,19008,19008,20416,19008,20416,19008,20416,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,16,2,unchanged,0,16,2880,3008,3008,3008,3008,3008,3008,3008,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,16,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,16,2,unchanged,0,16,2880,3008,3008,3040,3008,3040,3008,3040,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,16,2,unchanged,0,16,2880,3008,3008,3072,3008,3072,3008,3072,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,16,2,unchanged,0,16,2880,3008,3008,3136,3008,3136,3008,3136,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,16,2,one_edit,0,64,11520,12032,12032,12032,12032,12032,12032,12032,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,64,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,2,16,2,one_edit,0,64,11520,12032,12032,12160,12032,12160,12032,12160,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,4,16,2,one_edit,0,64,11520,12032,12032,12288,12032,12288,12032,12288,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,8,16,2,one_edit,0,64,11520,12032,12032,12544,12032,12544,12032,12544,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51,1,0,16,2,far,0,176,31680,33088,33088,33088,33088,33088,33088,33088,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,176,0,176,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
