n,A,B,dispatch,trace,K,shift,useful_inheritance,cases,same_task_map,revision_changed_macro,replacement_changed_macro,sum_uncompiled,sum_frozen,sum_replace,sum_revisable,revision_win_uncompiled,revision_tie_uncompiled,revision_loss_uncompiled,max_saving_uncompiled,max_excess_uncompiled,revision_win_frozen,revision_tie_frozen,revision_loss_frozen,max_saving_frozen,max_excess_frozen,revision_win_replace,revision_tie_replace,revision_loss_replace,max_saving_replace,max_excess_replace
11,4,30,4,0,1,one_edit,0,4,0,4,4,250,282,266,254,0,0,4,-1,1,4,0,0,7,-7,4,0,0,3,-3
11,4,30,4,0,1,far,0,11,0,11,11,835,923,792,770,11,0,0,9,-1,11,0,0,17,-9,10,1,0,3,0
11,4,30,4,0,1,one_edit,1,60,0,47,46,17390,9891,9396,9178,60,0,0,205,-24,46,14,0,21,0,46,14,0,5,0
11,4,30,4,0,1,unchanged,1,15,15,2,0,4365,2280,2280,2270,15,0,0,208,-33,2,13,0,5,0,2,13,0,5,0
11,4,30,4,0,1,far,1,165,4,141,129,47675,26957,25851,25473,165,0,0,203,-29,137,28,0,19,0,130,35,0,5,0
11,4,30,4,0,4,unchanged,0,1,1,0,0,60,68,68,68,0,0,1,-8,8,0,1,0,0,0,0,1,0,0,0
11,4,30,4,0,4,one_edit,0,4,0,4,4,520,552,392,380,4,0,0,35,-35,4,0,0,43,-43,4,0,0,3,-3
11,4,30,4,0,4,far,0,11,0,11,11,2020,2108,1320,1298,11,0,0,81,-43,11,0,0,89,-51,10,1,0,3,0
11,4,30,4,0,4,one_edit,1,60,0,52,52,23000,15084,11976,11732,60,0,0,277,-24,52,8,0,93,0,52,8,0,5,0
11,4,30,4,0,4,unchanged,1,15,15,4,4,5820,3000,2944,2924,15,0,0,280,-69,4,11,0,29,0,4,11,0,5,0
11,4,30,4,0,4,far,1,165,4,149,147,62660,40508,32748,32352,165,0,0,275,-65,149,16,0,91,0,140,25,0,5,0
11,4,30,4,0,16,unchanged,0,1,1,0,0,120,128,128,128,0,0,1,-8,8,0,1,0,0,0,0,1,0,0,0
11,4,30,4,0,16,one_edit,0,4,0,4,4,1600,1632,896,884,4,0,0,179,-179,4,0,0,187,-187,4,0,0,3,-3
11,4,30,4,0,16,far,0,11,0,11,11,6760,6848,3432,3410,11,0,0,369,-211,11,0,0,377,-219,10,1,0,3,0
11,4,30,4,0,16,one_edit,1,60,0,52,52,45440,35856,22176,21932,60,0,0,565,-24,52,8,0,381,0,52,8,0,5,0
11,4,30,4,0,16,unchanged,1,15,15,4,4,11640,5880,5560,5540,15,0,0,568,-213,4,11,0,125,0,4,11,0,5,0
11,4,30,4,0,16,far,1,165,4,150,150,122600,94712,60072,59676,165,0,0,563,-104,150,15,0,379,0,140,25,0,5,0
11,4,30,4,2,1,unchanged,0,1,1,0,0,45,53,53,55,0,0,1,-10,10,0,0,1,-2,2,0,0,1,-2,2
11,4,30,4,2,1,one_edit,0,4,0,4,4,250,282,266,262,0,0,4,-3,3,4,0,0,5,-5,4,0,0,1,-1
11,4,30,4,2,1,far,0,11,0,11,11,835,923,792,792,8,0,3,7,1,11,0,0,15,-7,6,0,5,1,2
11,4,30,4,2,1,one_edit,1,60,0,47,46,17390,9891,9396,9298,60,0,0,203,-22,46,0,14,19,2,46,0,14,3,2
11,4,30,4,2,1,unchanged,1,15,15,2,0,4365,2280,2280,2300,15,0,0,206,-31,2,0,13,3,2,2,0,13,3,2
11,4,30,4,2,1,far,1,165,4,141,129,47675,26957,25851,25803,165,0,0,201,-27,129,8,28,17,2,96,8,61,3,2
11,4,30,4,2,4,unchanged,0,1,1,0,0,60,68,68,70,0,0,1,-10,10,0,0,1,-2,2,0,0,1,-2,2
11,4,30,4,2,4,one_edit,0,4,0,4,4,520,552,392,388,4,0,0,33,-33,4,0,0,41,-41,4,0,0,1,-1
11,4,30,4,2,4,far,0,11,0,11,11,2020,2108,1320,1320,11,0,0,79,-41,11,0,0,87,-49,6,0,5,1,2
11,4,30,4,2,4,one_edit,1,60,0,52,52,23000,15084,11976,11852,60,0,0,275,-22,52,0,8,91,2,52,0,8,3,2
11,4,30,4,2,4,unchanged,1,15,15,4,4,5820,3000,2944,2954,15,0,0,278,-67,4,0,11,27,2,4,0,11,3,2
11,4,30,4,2,4,far,1,165,4,149,147,62660,40508,32748,32682,165,0,0,273,-63,147,0,18,89,2,100,0,65,3,2
11,4,30,4,2,16,unchanged,0,1,1,0,0,120,128,128,130,0,0,1,-10,10,0,0,1,-2,2,0,0,1,-2,2
11,4,30,4,2,16,one_edit,0,4,0,4,4,1600,1632,896,892,4,0,0,177,-177,4,0,0,185,-185,4,0,0,1,-1
11,4,30,4,2,16,far,0,11,0,11,11,6760,6848,3432,3432,11,0,0,367,-209,11,0,0,375,-217,6,0,5,1,2
11,4,30,4,2,16,one_edit,1,60,0,52,52,45440,35856,22176,22052,60,0,0,563,-22,52,0,8,379,2,52,0,8,3,2
11,4,30,4,2,16,unchanged,1,15,15,4,4,11640,5880,5560,5570,15,0,0,566,-211,4,0,11,123,2,4,0,11,3,2
11,4,30,4,2,16,far,1,165,4,150,150,122600,94712,60072,60006,165,0,0,561,-102,150,0,15,377,2,100,0,65,3,2
11,4,30,4,4,1,unchanged,0,1,1,0,0,45,53,53,57,0,0,1,-12,12,0,0,1,-4,4,0,0,1,-4,4
11,4,30,4,4,1,one_edit,0,4,0,4,4,250,282,266,270,0,0,4,-5,5,4,0,0,3,-3,0,0,4,-1,1
11,4,30,4,4,1,far,0,11,0,11,11,835,923,792,814,8,0,3,5,3,11,0,0,13,-5,0,0,11,-1,4
11,4,30,4,4,1,one_edit,1,60,0,47,46,17390,9891,9396,9418,60,0,0,201,-20,46,0,14,17,4,40,0,20,1,4
11,4,30,4,4,1,unchanged,1,15,15,2,0,4365,2280,2280,2330,15,0,0,204,-29,2,0,13,1,4,2,0,13,1,4
11,4,30,4,4,1,far,1,165,4,141,129,47675,26957,25851,26133,165,0,0,199,-25,124,3,38,15,4,24,0,141,1,4
11,4,30,4,4,4,unchanged,0,1,1,0,0,60,68,68,72,0,0,1,-12,12,0,0,1,-4,4,0,0,1,-4,4
11,4,30,4,4,4,one_edit,0,4,0,4,4,520,552,392,396,4,0,0,31,-31,4,0,0,39,-39,0,0,4,-1,1
11,4,30,4,4,4,far,0,11,0,11,11,2020,2108,1320,1342,11,0,0,77,-39,11,0,0,85,-47,0,0,11,-1,4
11,4,30,4,4,4,one_edit,1,60,0,52,52,23000,15084,11976,11972,60,0,0,273,-20,52,0,8,89,4,44,0,16,1,4
11,4,30,4,4,4,unchanged,1,15,15,4,4,5820,3000,2944,2984,15,0,0,276,-65,4,0,11,25,4,4,0,11,1,4
11,4,30,4,4,4,far,1,165,4,149,147,62660,40508,32748,33012,165,0,0,271,-61,145,0,20,87,4,28,0,137,1,4
11,4,30,4,4,16,unchanged,0,1,1,0,0,120,128,128,132,0,0,1,-12,12,0,0,1,-4,4,0,0,1,-4,4
11,4,30,4,4,16,one_edit,0,4,0,4,4,1600,1632,896,900,4,0,0,175,-175,4,0,0,183,-183,0,0,4,-1,1
11,4,30,4,4,16,far,0,11,0,11,11,6760,6848,3432,3454,11,0,0,365,-207,11,0,0,373,-215,0,0,11,-1,4
11,4,30,4,4,16,one_edit,1,60,0,52,52,45440,35856,22176,22172,60,0,0,561,-20,52,0,8,377,4,44,0,16,1,4
11,4,30,4,4,16,unchanged,1,15,15,4,4,11640,5880,5560,5600,15,0,0,564,-209,4,0,11,121,4,4,0,11,1,4
11,4,30,4,4,16,far,1,165,4,150,150,122600,94712,60072,60336,165,0,0,559,-100,150,0,15,375,4,28,0,137,1,4
11,4,30,4,8,1,unchanged,0,1,1,0,0,45,53,53,61,0,0,1,-16,16,0,0,1,-8,8,0,0,1,-8,8
11,4,30,4,8,1,one_edit,0,4,0,4,4,250,282,266,286,0,0,4,-9,9,0,0,4,-1,1,0,0,4,-5,5
11,4,30,4,8,1,far,0,11,0,11,11,835,923,792,858,4,1,6,1,7,11,0,0,9,-1,0,0,11,-5,8
11,4,30,4,8,1,one_edit,1,60,0,47,46,17390,9891,9396,9658,60,0,0,197,-16,40,0,20,13,8,0,0,60,-3,8
11,4,30,4,8,1,unchanged,1,15,15,2,0,4365,2280,2280,2390,15,0,0,200,-25,0,0,15,-3,8,0,0,15,-3,8
11,4,30,4,8,1,far,1,165,4,141,129,47675,26957,25851,26793,165,0,0,195,-21,86,0,79,11,8,0,0,165,-3,8
11,4,30,4,8,4,unchanged,0,1,1,0,0,60,68,68,76,0,0,1,-16,16,0,0,1,-8,8,0,0,1,-8,8
11,4,30,4,8,4,one_edit,0,4,0,4,4,520,552,392,412,4,0,0,27,-27,4,0,0,35,-35,0,0,4,-5,5
11,4,30,4,8,4,far,0,11,0,11,11,2020,2108,1320,1386,11,0,0,73,-35,11,0,0,81,-43,0,0,11,-5,8
11,4,30,4,8,4,one_edit,1,60,0,52,52,23000,15084,11976,12212,60,0,0,269,-16,48,0,12,85,8,0,0,60,-3,8
11,4,30,4,8,4,unchanged,1,15,15,4,4,5820,3000,2944,3044,15,0,0,272,-61,4,0,11,21,8,0,0,15,-3,8
11,4,30,4,8,4,far,1,165,4,149,147,62660,40508,32748,33672,165,0,0,267,-57,145,0,20,83,8,0,0,165,-3,8
11,4,30,4,8,16,unchanged,0,1,1,0,0,120,128,128,136,0,0,1,-16,16,0,0,1,-8,8,0,0,1,-8,8
11,4,30,4,8,16,one_edit,0,4,0,4,4,1600,1632,896,916,4,0,0,171,-171,4,0,0,179,-179,0,0,4,-5,5
11,4,30,4,8,16,far,0,11,0,11,11,6760,6848,3432,3498,11,0,0,361,-203,11,0,0,369,-211,0,0,11,-5,8
11,4,30,4,8,16,one_edit,1,60,0,52,52,45440,35856,22176,22412,60,0,0,557,-16,52,0,8,373,8,0,0,60,-3,8
11,4,30,4,8,16,unchanged,1,15,15,4,4,11640,5880,5560,5660,15,0,0,560,-205,4,0,11,117,8,0,0,15,-3,8
11,4,30,4,8,16,far,1,165,4,150,150,122600,94712,60072,60996,165,0,0,555,-96,150,0,15,371,8,0,0,165,-3,8
11,30,110,0,0,1,unchanged,0,16,16,0,0,1152,1280,1280,1280,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
11,30,110,0,0,1,one_edit,0,64,0,0,0,4608,5120,5120,5120,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
11,30,110,0,0,1,far,0,176,0,0,0,12672,14080,14080,14080,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
11,30,110,0,0,4,unchanged,0,16,16,0,0,1536,1664,1664,1664,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
11,30,110,0,0,4,one_edit,0,64,0,0,0,6144,6656,6656,6656,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
11,30,110,0,0,4,far,0,176,0,0,0,16896,18304,18304,18304,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
11,30,110,0,0,16,unchanged,0,16,16,0,0,3072,3200,3200,3200,0,0,16,-8,8,0,16,0,0,0,0,16,0,0,0
11,30,110,0,0,16,one_edit,0,64,0,0,0,12288,12800,12800,12800,0,0,64,-8,8,0,64,0,0,0,0,64,0,0,0
11,30,110,0,0,16,far,0,176,0,0,0,33792,35200,35200,35200,0,0,176,-8,8,0,176,0,0,0,0,176,0,0,0
11,30,110,0,2,1,unchanged,0,16,16,0,0,1152,1280,1280,1312,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
11,30,110,0,2,1,one_edit,0,64,0,0,0,4608,5120,5120,5248,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
11,30,110,0,2,1,far,0,176,0,0,0,12672,14080,14080,14432,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
11,30,110,0,2,4,unchanged,0,16,16,0,0,1536,1664,1664,1696,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
11,30,110,0,2,4,one_edit,0,64,0,0,0,6144,6656,6656,6784,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
11,30,110,0,2,4,far,0,176,0,0,0,16896,18304,18304,18656,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
11,30,110,0,2,16,unchanged,0,16,16,0,0,3072,3200,3200,3232,0,0,16,-10,10,0,0,16,-2,2,0,0,16,-2,2
11,30,110,0,2,16,one_edit,0,64,0,0,0,12288,12800,12800,12928,0,0,64,-10,10,0,0,64,-2,2,0,0,64,-2,2
11,30,110,0,2,16,far,0,176,0,0,0,33792,35200,35200,35552,0,0,176,-10,10,0,0,176,-2,2,0,0,176,-2,2
11,30,110,0,4,1,unchanged,0,16,16,0,0,1152,1280,1280,1344,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
11,30,110,0,4,1,one_edit,0,64,0,0,0,4608,5120,5120,5376,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
11,30,110,0,4,1,far,0,176,0,0,0,12672,14080,14080,14784,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
11,30,110,0,4,4,unchanged,0,16,16,0,0,1536,1664,1664,1728,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
11,30,110,0,4,4,one_edit,0,64,0,0,0,6144,6656,6656,6912,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
11,30,110,0,4,4,far,0,176,0,0,0,16896,18304,18304,19008,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
11,30,110,0,4,16,unchanged,0,16,16,0,0,3072,3200,3200,3264,0,0,16,-12,12,0,0,16,-4,4,0,0,16,-4,4
11,30,110,0,4,16,one_edit,0,64,0,0,0,12288,12800,12800,13056,0,0,64,-12,12,0,0,64,-4,4,0,0,64,-4,4
11,30,110,0,4,16,far,0,176,0,0,0,33792,35200,35200,35904,0,0,176,-12,12,0,0,176,-4,4,0,0,176,-4,4
11,30,110,0,8,1,unchanged,0,16,16,0,0,1152,1280,1280,1408,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
11,30,110,0,8,1,one_edit,0,64,0,0,0,4608,5120,5120,5632,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
11,30,110,0,8,1,far,0,176,0,0,0,12672,14080,14080,15488,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
11,30,110,0,8,4,unchanged,0,16,16,0,0,1536,1664,1664,1792,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
11,30,110,0,8,4,one_edit,0,64,0,0,0,6144,6656,6656,7168,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
11,30,110,0,8,4,far,0,176,0,0,0,16896,18304,18304,19712,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
11,30,110,0,8,16,unchanged,0,16,16,0,0,3072,3200,3200,3328,0,0,16,-16,16,0,0,16,-8,8,0,0,16,-8,8
11,30,110,0,8,16,one_edit,0,64,0,0,0,12288,12800,12800,13312,0,0,64,-16,16,0,0,64,-8,8,0,0,64,-8,8
11,30,110,0,8,16,far,0,176,0,0,0,33792,35200,35200,36608,0,0,176,-16,16,0,0,176,-8,8,0,0,176,-8,8
11,30,110,1,0,1,unchanged,1,16,16,0,0,2304,1568,1568,1568,16,0,0,46,-46,0,16,0,0,0,0,16,0,0,0
11,30,110,1,0,1,one_edit,1,64,0,64,0,9216,6656,6656,6464,64,0,0,43,-43,64,0,0,3,-3,64,0,0,3,-3
11,30,110,1,0,1,far,1,176,0,88,0,25344,18190,18190,18126,176,0,0,43,-40,64,112,0,1,0,64,112,0,1,0
11,30,110,1,0,4,unchanged,1,16,16,0,0,3072,2048,2048,2048,16,0,0,64,-64,0,16,0,0,0,0,16,0,0,0
11,30,110,1,0,4,one_edit,1,64,0,64,64,12288,9728,8704,8384,64,0,0,61,-61,64,0,0,21,-21,64,0,0,5,-5
11,30,110,1,0,4,far,1,176,0,176,176,33792,26296,23936,23584,176,0,0,59,-56,176,0,0,19,-4,160,16,0,3,0
11,30,110,1,0,16,unchanged,1,16,16,0,0,6144,3968,3968,3968,16,0,0,136,-136,0,16,0,0,0,0,16,0,0,0
11,30,110,1,0,16,one_edit,1,64,0,64,64,24576,22016,16384,16064,64,0,0,133,-133,64,0,0,93,-93,64,0,0,5,-5
11,30,110,1,0,16,far,1,176,0,176,176,67584,58720,45056,44704,176,0,0,131,-128,176,0,0,91,-40,160,16,0,3,0
11,30,110,1,2,1,unchanged,1,16,16,0,0,2304,1568,1568,1600,16,0,0,44,-44,0,0,16,-2,2,0,0,16,-2,2
11,30,110,1,2,1,one_edit,1,64,0,64,0,9216,6656,6656,6592,64,0,0,41,-41,64,0,0,1,-1,64,0,0,1,-1
11,30,110,1,2,1,far,1,176,0,88,0,25344,18190,18190,18478,176,0,0,41,-38,0,0,176,-1,2,0,0,176,-1,2
11,30,110,1,2,4,unchanged,1,16,16,0,0,3072,2048,2048,2080,16,0,0,62,-62,0,0,16,-2,2,0,0,16,-2,2
11,30,110,1,2,4,one_edit,1,64,0,64,64,12288,9728,8704,8512,64,0,0,59,-59,64,0,0,19,-19,64,0,0,3,-3
11,30,110,1,2,4,far,1,176,0,176,176,33792,26296,23936,23936,176,0,0,57,-54,176,0,0,17,-2,96,0,80,1,2
11,30,110,1,2,16,unchanged,1,16,16,0,0,6144,3968,3968,4000,16,0,0,134,-134,0,0,16,-2,2,0,0,16,-2,2
11,30,110,1,2,16,one_edit,1,64,0,64,64,24576,22016,16384,16192,64,0,0,131,-131,64,0,0,91,-91,64,0,0,3,-3
11,30,110,1,2,16,far,1,176,0,176,176,67584,58720,45056,45056,176,0,0,129,-126,176,0,0,89,-38,96,0,80,1,2
11,30,110,1,4,1,unchanged,1,16,16,0,0,2304,1568,1568,1632,16,0,0,42,-42,0,0,16,-4,4,0,0,16,-4,4
11,30,110,1,4,1,one_edit,1,64,0,64,0,9216,6656,6656,6720,64,0,0,39,-39,0,0,64,-1,1,0,0,64,-1,1
11,30,110,1,4,1,far,1,176,0,88,0,25344,18190,18190,18830,176,0,0,39,-36,0,0,176,-3,4,0,0,176,-3,4
11,30,110,1,4,4,unchanged,1,16,16,0,0,3072,2048,2048,2112,16,0,0,60,-60,0,0,16,-4,4,0,0,16,-4,4
11,30,110,1,4,4,one_edit,1,64,0,64,64,12288,9728,8704,8640,64,0,0,57,-57,64,0,0,17,-17,64,0,0,1,-1
11,30,110,1,4,4,far,1,176,0,176,176,33792,26296,23936,24288,176,0,0,55,-52,170,6,0,15,0,0,0,176,-1,4
11,30,110,1,4,16,unchanged,1,16,16,0,0,6144,3968,3968,4032,16,0,0,132,-132,0,0,16,-4,4,0,0,16,-4,4
11,30,110,1,4,16,one_edit,1,64,0,64,64,24576,22016,16384,16320,64,0,0,129,-129,64,0,0,89,-89,64,0,0,1,-1
11,30,110,1,4,16,far,1,176,0,176,176,67584,58720,45056,45408,176,0,0,127,-124,176,0,0,87,-36,0,0,176,-1,4
11,30,110,1,8,1,unchanged,1,16,16,0,0,2304,1568,1568,1696,16,0,0,38,-38,0,0,16,-8,8,0,0,16,-8,8
11,30,110,1,8,1,one_edit,1,64,0,64,0,9216,6656,6656,6976,64,0,0,35,-35,0,0,64,-5,5,0,0,64,-5,5
11,30,110,1,8,1,far,1,176,0,88,0,25344,18190,18190,19534,176,0,0,35,-32,0,0,176,-7,8,0,0,176,-7,8
11,30,110,1,8,4,unchanged,1,16,16,0,0,3072,2048,2048,2176,16,0,0,56,-56,0,0,16,-8,8,0,0,16,-8,8
11,30,110,1,8,4,one_edit,1,64,0,64,64,12288,9728,8704,8896,64,0,0,53,-53,64,0,0,13,-13,0,0,64,-3,3
11,30,110,1,8,4,far,1,176,0,176,176,33792,26296,23936,24992,176,0,0,51,-48,138,0,38,11,4,0,0,176,-5,8
11,30,110,1,8,16,unchanged,1,16,16,0,0,6144,3968,3968,4096,16,0,0,128,-128,0,0,16,-8,8,0,0,16,-8,8
11,30,110,1,8,16,one_edit,1,64,0,64,64,24576,22016,16384,16576,64,0,0,125,-125,64,0,0,85,-85,0,0,64,-3,3
11,30,110,1,8,16,far,1,176,0,176,176,67584,58720,45056,46112,176,0,0,123,-120,176,0,0,83,-32,0,0,176,-5,8
11,30,110,2,0,1,unchanged,1,16,16,0,0,3456,1856,1856,1856,16,0,0,100,-100,0,16,0,0,0,0,16,0,0,0
11,30,110,2,0,1,one_edit,1,64,0,64,64,13824,8192,7936,7616,64,0,0,97,-97,64,0,0,9,-9,64,0,0,5,-5
11,30,110,2,0,1,far,1,176,0,170,138,38016,22300,21748,21460,176,0,0,95,-92,170,6,0,7,0,160,16,0,3,0
11,30,110,2,0,4,unchanged,1,16,16,0,0,4608,2432,2432,2432,16,0,0,136,-136,0,16,0,0,0,0,16,0,0,0
11,30,110,2,0,4,one_edit,1,64,0,64,64,18432,12800,10240,9920,64,0,0,133,-133,64,0,0,45,-45,64,0,0,5,-5
11,30,110,2,0,4,far,1,176,0,176,176,50688,34288,28160,27808,176,0,0,131,-128,176,0,0,43,-16,160,16,0,3,0
11,30,110,2,0,16,unchanged,1,16,16,0,0,9216,4736,4736,4736,16,0,0,280,-280,0,16,0,0,0,0,16,0,0,0
11,30,110,2,0,16,one_edit,1,64,0,64,64,36864,31232,19456,19136,64,0,0,277,-277,64,0,0,189,-189,64,0,0,5,-5
11,30,110,2,0,16,far,1,176,0,176,176,101376,82240,53504,53152,176,0,0,275,-272,176,0,0,187,-88,160,16,0,3,0
11,30,110,2,2,1,unchanged,1,16,16,0,0,3456,1856,1856,1888,16,0,0,98,-98,0,0,16,-2,2,0,0,16,-2,2
11,30,110,2,2,1,one_edit,1,64,0,64,64,13824,8192,7936,7744,64,0,0,95,-95,64,0,0,7,-7,64,0,0,3,-3
11,30,110,2,2,1,far,1,176,0,170,138,38016,22300,21748,21812,176,0,0,93,-90,138,0,38,5,2,64,0,112,1,2
11,30,110,2,2,4,unchanged,1,16,16,0,0,4608,2432,2432,2464,16,0,0,134,-134,0,0,16,-2,2,0,0,16,-2,2
11,30,110,2,2,4,one_edit,1,64,0,64,64,18432,12800,10240,10048,64,0,0,131,-131,64,0,0,43,-43,64,0,0,3,-3
11,30,110,2,2,4,far,1,176,0,176,176,50688,34288,28160,28160,176,0,0,129,-126,176,0,0,41,-14,96,0,80,1,2
11,30,110,2,2,16,unchanged,1,16,16,0,0,9216,4736,4736,4768,16,0,0,278,-278,0,0,16,-2,2,0,0,16,-2,2
11,30,110,2,2,16,one_edit,1,64,0,64,64,36864,31232,19456,19264,64,0,0,275,-275,64,0,0,187,-187,64,0,0,3,-3
11,30,110,2,2,16,far,1,176,0,176,176,101376,82240,53504,53504,176,0,0,273,-270,176,0,0,185,-86,96,0,80,1,2
11,30,110,2,4,1,unchanged,1,16,16,0,0,3456,1856,1856,1920,16,0,0,96,-96,0,0,16,-4,4,0,0,16,-4,4
11,30,110,2,4,1,one_edit,1,64,0,64,64,13824,8192,7936,7872,64,0,0,93,-93,64,0,0,5,-5,64,0,0,1,-1
11,30,110,2,4,1,far,1,176,0,170,138,38016,22300,21748,22164,176,0,0,91,-88,128,10,38,3,4,0,0,176,-1,4
11,30,110,2,4,4,unchanged,1,16,16,0,0,4608,2432,2432,2496,16,0,0,132,-132,0,0,16,-4,4,0,0,16,-4,4
11,30,110,2,4,4,one_edit,1,64,0,64,64,18432,12800,10240,10176,64,0,0,129,-129,64,0,0,41,-41,64,0,0,1,-1
11,30,110,2,4,4,far,1,176,0,176,176,50688,34288,28160,28512,176,0,0,127,-124,176,0,0,39,-12,0,0,176,-1,4
11,30,110,2,4,16,unchanged,1,16,16,0,0,9216,4736,4736,4800,16,0,0,276,-276,0,0,16,-4,4,0,0,16,-4,4
11,30,110,2,4,16,one_edit,1,64,0,64,64,36864,31232,19456,19392,64,0,0,273,-273,64,0,0,185,-185,64,0,0,1,-1
11,30,110,2,4,16,far,1,176,0,176,176,101376,82240,53504,53856,176,0,0,271,-268,176,0,0,183,-84,0,0,176,-1,4
11,30,110,2,8,1,unchanged,1,16,16,0,0,3456,1856,1856,1984,16,0,0,92,-92,0,0,16,-8,8,0,0,16,-8,8
11,30,110,2,8,1,one_edit,1,64,0,64,64,13824,8192,7936,8128,64,0,0,89,-89,64,0,0,1,-1,0,0,64,-3,3
11,30,110,2,8,1,far,1,176,0,170,138,38016,22300,21748,22868,176,0,0,87,-84,0,0,176,-1,8,0,0,176,-5,8
11,30,110,2,8,4,unchanged,1,16,16,0,0,4608,2432,2432,2560,16,0,0,128,-128,0,0,16,-8,8,0,0,16,-8,8
11,30,110,2,8,4,one_edit,1,64,0,64,64,18432,12800,10240,10432,64,0,0,125,-125,64,0,0,37,-37,0,0,64,-3,3
11,30,110,2,8,4,far,1,176,0,176,176,50688,34288,28160,29216,176,0,0,123,-120,176,0,0,35,-8,0,0,176,-5,8
11,30,110,2,8,16,unchanged,1,16,16,0,0,9216,4736,4736,4864,16,0,0,272,-272,0,0,16,-8,8,0,0,16,-8,8
11,30,110,2,8,16,one_edit,1,64,0,64,64,36864,31232,19456,19648,64,0,0,269,-269,64,0,0,181,-181,0,0,64,-3,3
11,30,110,2,8,16,far,1,176,0,176,176,101376,82240,53504,54560,176,0,0,267,-264,176,0,0,179,-80,0,0,176,-5,8
11,30,110,4,0,1,unchanged,1,16,16,0,0,5760,2432,2432,2432,16,0,0,208,-208,0,16,0,0,0,0,16,0,0,0
11,30,110,4,0,1,one_edit,1,64,0,64,64,23040,11264,10240,9920,64,0,0,205,-205,64,0,0,21,-21,64,0,0,5,-5
11,30,110,4,0,1,far,1,176,0,176,176,63360,30520,28160,27808,176,0,0,203,-200,176,0,0,19,-4,160,16,0,3,0
11,30,110,4,0,4,unchanged,1,16,16,0,0,7680,3200,3200,3200,16,0,0,280,-280,0,16,0,0,0,0,16,0,0,0
11,30,110,4,0,4,one_edit,1,64,0,64,64,30720,18944,13312,12992,64,0,0,277,-277,64,0,0,93,-93,64,0,0,5,-5
11,30,110,4,0,4,far,1,176,0,176,176,84480,50272,36608,36256,176,0,0,275,-272,176,0,0,91,-40,160,16,0,3,0
11,30,110,4,0,16,unchanged,1,16,16,0,0,15360,6272,6272,6272,16,0,0,568,-568,0,16,0,0,0,0,16,0,0,0
11,30,110,4,0,16,one_edit,1,64,0,64,64,61440,49664,25600,25280,64,0,0,565,-565,64,0,0,381,-381,64,0,0,5,-5
11,30,110,4,0,16,far,1,176,0,176,176,168960,129280,70400,70048,176,0,0,563,-560,176,0,0,379,-184,160,16,0,3,0
11,30,110,4,2,1,unchanged,1,16,16,0,0,5760,2432,2432,2464,16,0,0,206,-206,0,0,16,-2,2,0,0,16,-2,2
11,30,110,4,2,1,one_edit,1,64,0,64,64,23040,11264,10240,10048,64,0,0,203,-203,64,0,0,19,-19,64,0,0,3,-3
11,30,110,4,2,1,far,1,176,0,176,176,63360,30520,28160,28160,176,0,0,201,-198,176,0,0,17,-2,96,0,80,1,2
11,30,110,4,2,4,unchanged,1,16,16,0,0,7680,3200,3200,3232,16,0,0,278,-278,0,0,16,-2,2,0,0,16,-2,2
11,30,110,4,2,4,one_edit,1,64,0,64,64,30720,18944,13312,13120,64,0,0,275,-275,64,0,0,91,-91,64,0,0,3,-3
11,30,110,4,2,4,far,1,176,0,176,176,84480,50272,36608,36608,176,0,0,273,-270,176,0,0,89,-38,96,0,80,1,2
11,30,110,4,2,16,unchanged,1,16,16,0,0,15360,6272,6272,6304,16,0,0,566,-566,0,0,16,-2,2,0,0,16,-2,2
11,30,110,4,2,16,one_edit,1,64,0,64,64,61440,49664,25600,25408,64,0,0,563,-563,64,0,0,379,-379,64,0,0,3,-3
11,30,110,4,2,16,far,1,176,0,176,176,168960,129280,70400,70400,176,0,0,561,-558,176,0,0,377,-182,96,0,80,1,2
