A,B,dispatch,trace,K,shift,useful_inheritance,cases,same_task_map,sum_uncompiled,sum_frozen,sum_replace,sum_revisable,revision_win_uncompiled,revision_tie_uncompiled,revision_loss_uncompiled,revision_win_frozen,revision_tie_frozen,revision_loss_frozen,revision_win_replace,revision_tie_replace,revision_loss_replace
51,170,4,8,16,one_edit,0,20,0,5760,5920,3616,3752,16,0,4,16,0,4,0,0,20
51,170,4,8,16,far,0,55,12,24000,24440,14640,14952,55,0,0,55,0,0,0,0,55
51,170,4,8,16,far,1,121,42,60480,45384,35016,35664,121,0,0,80,0,41,0,0,121
51,170,4,8,16,one_edit,1,44,0,24960,20064,14432,14624,44,0,0,32,0,12,0,0,44
51,170,4,8,16,unchanged,1,11,11,6720,4312,3592,3662,11,0,0,6,0,5,0,0,11
54,110,0,0,1,unchanged,0,16,16,1152,1280,1280,1280,0,0,16,0,16,0,0,16,0
54,110,0,0,1,one_edit,0,64,0,4608,5120,5120,5120,0,0,64,0,64,0,0,64,0
54,110,0,0,1,far,0,176,0,12672,14080,14080,14080,0,0,176,0,176,0,0,176,0
54,110,0,0,4,unchanged,0,16,16,1536,1664,1664,1664,0,0,16,0,16,0,0,16,0
54,110,0,0,4,one_edit,0,64,0,6144,6656,6656,6656,0,0,64,0,64,0,0,64,0
54,110,0,0,4,far,0,176,0,16896,18304,18304,18304,0,0,176,0,176,0,0,176,0
54,110,0,0,16,unchanged,0,16,16,3072,3200,3200,3200,0,0,16,0,16,0,0,16,0
54,110,0,0,16,one_edit,0,64,0,12288,12800,12800,12800,0,0,64,0,64,0,0,64,0
54,110,0,0,16,far,0,176,0,33792,35200,35200,35200,0,0,176,0,176,0,0,176,0
54,110,0,2,1,unchanged,0,16,16,1152,1280,1280,1312,0,0,16,0,0,16,0,0,16
54,110,0,2,1,one_edit,0,64,0,4608,5120,5120,5248,0,0,64,0,0,64,0,0,64
54,110,0,2,1,far,0,176,0,12672,14080,14080,14432,0,0,176,0,0,176,0,0,176
54,110,0,2,4,unchanged,0,16,16,1536,1664,1664,1696,0,0,16,0,0,16,0,0,16
54,110,0,2,4,one_edit,0,64,0,6144,6656,6656,6784,0,0,64,0,0,64,0,0,64
54,110,0,2,4,far,0,176,0,16896,18304,18304,18656,0,0,176,0,0,176,0,0,176
54,110,0,2,16,unchanged,0,16,16,3072,3200,3200,3232,0,0,16,0,0,16,0,0,16
54,110,0,2,16,one_edit,0,64,0,12288,12800,12800,12928,0,0,64,0,0,64,0,0,64
54,110,0,2,16,far,0,176,0,33792,35200,35200,35552,0,0,176,0,0,176,0,0,176
54,110,0,4,1,unchanged,0,16,16,1152,1280,1280,1344,0,0,16,0,0,16,0,0,16
54,110,0,4,1,one_edit,0,64,0,4608,5120,5120,5376,0,0,64,0,0,64,0,0,64
54,110,0,4,1,far,0,176,0,12672,14080,14080,14784,0,0,176,0,0,176,0,0,176
54,110,0,4,4,unchanged,0,16,16,1536,1664,1664,1728,0,0,16,0,0,16,0,0,16
54,110,0,4,4,one_edit,0,64,0,6144,6656,6656,6912,0,0,64,0,0,64,0,0,64
54,110,0,4,4,far,0,176,0,16896,18304,18304,19008,0,0,176,0,0,176,0,0,176
54,110,0,4,16,unchanged,0,16,16,3072,3200,3200,3264,0,0,16,0,0,16,0,0,16
54,110,0,4,16,one_edit,0,64,0,12288,12800,12800,13056,0,0,64,0,0,64,0,0,64
54,110,0,4,16,far,0,176,0,33792,35200,35200,35904,0,0,176,0,0,176,0,0,176
54,110,0,8,1,unchanged,0,16,16,1152,1280,1280,1408,0,0,16,0,0,16,0,0,16
54,110,0,8,1,one_edit,0,64,0,4608,5120,5120,5632,0,0,64,0,0,64,0,0,64
54,110,0,8,1,far,0,176,0,12672,14080,14080,15488,0,0,176,0,0,176,0,0,176
54,110,0,8,4,unchanged,0,16,16,1536,1664,1664,1792,0,0,16,0,0,16,0,0,16
54,110,0,8,4,one_edit,0,64,0,6144,6656,6656,7168,0,0,64,0,0,64,0,0,64
54,110,0,8,4,far,0,176,0,16896,18304,18304,19712,0,0,176,0,0,176,0,0,176
54,110,0,8,16,unchanged,0,16,16,3072,3200,3200,3328,0,0,16,0,0,16,0,0,16
54,110,0,8,16,one_edit,0,64,0,12288,12800,12800,13312,0,0,64,0,0,64,0,0,64
54,110,0,8,16,far,0,176,0,33792,35200,35200,36608,0,0,176,0,0,176,0,0,176
54,110,1,0,1,unchanged,1,16,16,2304,1568,1568,1568,16,0,0,0,16,0,0,16,0
54,110,1,0,1,one_edit,1,64,0,9216,6656,6656,6464,64,0,0,64,0,0,64,0,0
54,110,1,0,1,far,1,176,0,25344,18190,18190,18126,176,0,0,64,112,0,64,112,0
54,110,1,0,4,unchanged,1,16,16,3072,2048,2048,2048,16,0,0,0,16,0,0,16,0
54,110,1,0,4,one_edit,1,64,0,12288,9728,8704,8384,64,0,0,64,0,0,64,0,0
54,110,1,0,4,far,1,176,0,33792,26296,23936,23584,176,0,0,176,0,0,160,16,0
54,110,1,0,16,unchanged,1,16,16,6144,3968,3968,3968,16,0,0,0,16,0,0,16,0
54,110,1,0,16,one_edit,1,64,0,24576,22016,16384,16064,64,0,0,64,0,0,64,0,0
54,110,1,0,16,far,1,176,0,67584,58720,45056,44704,176,0,0,176,0,0,160,16,0
54,110,1,2,1,unchanged,1,16,16,2304,1568,1568,1600,16,0,0,0,0,16,0,0,16
54,110,1,2,1,one_edit,1,64,0,9216,6656,6656,6592,64,0,0,64,0,0,64,0,0
54,110,1,2,1,far,1,176,0,25344,18190,18190,18478,176,0,0,0,0,176,0,0,176
54,110,1,2,4,unchanged,1,16,16,3072,2048,2048,2080,16,0,0,0,0,16,0,0,16
54,110,1,2,4,one_edit,1,64,0,12288,9728,8704,8512,64,0,0,64,0,0,64,0,0
54,110,1,2,4,far,1,176,0,33792,26296,23936,23936,176,0,0,176,0,0,96,0,80
54,110,1,2,16,unchanged,1,16,16,6144,3968,3968,4000,16,0,0,0,0,16,0,0,16
54,110,1,2,16,one_edit,1,64,0,24576,22016,16384,16192,64,0,0,64,0,0,64,0,0
54,110,1,2,16,far,1,176,0,67584,58720,45056,45056,176,0,0,176,0,0,96,0,80
54,110,1,4,1,unchanged,1,16,16,2304,1568,1568,1632,16,0,0,0,0,16,0,0,16
54,110,1,4,1,one_edit,1,64,0,9216,6656,6656,6720,64,0,0,0,0,64,0,0,64
54,110,1,4,1,far,1,176,0,25344,18190,18190,18830,176,0,0,0,0,176,0,0,176
54,110,1,4,4,unchanged,1,16,16,3072,2048,2048,2112,16,0,0,0,0,16,0,0,16
54,110,1,4,4,one_edit,1,64,0,12288,9728,8704,8640,64,0,0,64,0,0,64,0,0
54,110,1,4,4,far,1,176,0,33792,26296,23936,24288,176,0,0,170,6,0,0,0,176
54,110,1,4,16,unchanged,1,16,16,6144,3968,3968,4032,16,0,0,0,0,16,0,0,16
54,110,1,4,16,one_edit,1,64,0,24576,22016,16384,16320,64,0,0,64,0,0,64,0,0
54,110,1,4,16,far,1,176,0,67584,58720,45056,45408,176,0,0,176,0,0,0,0,176
54,110,1,8,1,unchanged,1,16,16,2304,1568,1568,1696,16,0,0,0,0,16,0,0,16
54,110,1,8,1,one_edit,1,64,0,9216,6656,6656,6976,64,0,0,0,0,64,0,0,64
54,110,1,8,1,far,1,176,0,25344,18190,18190,19534,176,0,0,0,0,176,0,0,176
54,110,1,8,4,unchanged,1,16,16,3072,2048,2048,2176,16,0,0,0,0,16,0,0,16
54,110,1,8,4,one_edit,1,64,0,12288,9728,8704,8896,64,0,0,64,0,0,0,0,64
54,110,1,8,4,far,1,176,0,33792,26296,23936,24992,176,0,0,138,0,38,0,0,176
54,110,1,8,16,unchanged,1,16,16,6144,3968,3968,4096,16,0,0,0,0,16,0,0,16
54,110,1,8,16,one_edit,1,64,0,24576,22016,16384,16576,64,0,0,64,0,0,0,0,64
54,110,1,8,16,far,1,176,0,67584,58720,45056,46112,176,0,0,176,0,0,0,0,176
54,110,2,0,1,unchanged,1,16,16,3456,1856,1856,1856,16,0,0,0,16,0,0,16,0
54,110,2,0,1,one_edit,1,64,0,13824,8192,7936,7616,64,0,0,64,0,0,64,0,0
54,110,2,0,1,far,1,176,0,38016,22300,21748,21460,176,0,0,170,6,0,160,16,0
54,110,2,0,4,unchanged,1,16,16,4608,2432,2432,2432,16,0,0,0,16,0,0,16,0
54,110,2,0,4,one_edit,1,64,0,18432,12800,10240,9920,64,0,0,64,0,0,64,0,0
54,110,2,0,4,far,1,176,0,50688,34288,28160,27808,176,0,0,176,0,0,160,16,0
54,110,2,0,16,unchanged,1,16,16,9216,4736,4736,4736,16,0,0,0,16,0,0,16,0
54,110,2,0,16,one_edit,1,64,0,36864,31232,19456,19136,64,0,0,64,0,0,64,0,0
54,110,2,0,16,far,1,176,0,101376,82240,53504,53152,176,0,0,176,0,0,160,16,0
54,110,2,2,1,unchanged,1,16,16,3456,1856,1856,1888,16,0,0,0,0,16,0,0,16
54,110,2,2,1,one_edit,1,64,0,13824,8192,7936,7744,64,0,0,64,0,0,64,0,0
54,110,2,2,1,far,1,176,0,38016,22300,21748,21812,176,0,0,138,0,38,64,0,112
54,110,2,2,4,unchanged,1,16,16,4608,2432,2432,2464,16,0,0,0,0,16,0,0,16
54,110,2,2,4,one_edit,1,64,0,18432,12800,10240,10048,64,0,0,64,0,0,64,0,0
54,110,2,2,4,far,1,176,0,50688,34288,28160,28160,176,0,0,176,0,0,96,0,80
54,110,2,2,16,unchanged,1,16,16,9216,4736,4736,4768,16,0,0,0,0,16,0,0,16
54,110,2,2,16,one_edit,1,64,0,36864,31232,19456,19264,64,0,0,64,0,0,64,0,0
54,110,2,2,16,far,1,176,0,101376,82240,53504,53504,176,0,0,176,0,0,96,0,80
54,110,2,4,1,unchanged,1,16,16,3456,1856,1856,1920,16,0,0,0,0,16,0,0,16
54,110,2,4,1,one_edit,1,64,0,13824,8192,7936,7872,64,0,0,64,0,0,64,0,0
54,110,2,4,1,far,1,176,0,38016,22300,21748,22164,176,0,0,128,10,38,0,0,176
54,110,2,4,4,unchanged,1,16,16,4608,2432,2432,2496,16,0,0,0,0,16,0,0,16
54,110,2,4,4,one_edit,1,64,0,18432,12800,10240,10176,64,0,0,64,0,0,64,0,0
54,110,2,4,4,far,1,176,0,50688,34288,28160,28512,176,0,0,176,0,0,0,0,176
54,110,2,4,16,unchanged,1,16,16,9216,4736,4736,4800,16,0,0,0,0,16,0,0,16
54,110,2,4,16,one_edit,1,64,0,36864,31232,19456,19392,64,0,0,64,0,0,64,0,0
54,110,2,4,16,far,1,176,0,101376,82240,53504,53856,176,0,0,176,0,0,0,0,176
54,110,2,8,1,unchanged,1,16,16,3456,1856,1856,1984,16,0,0,0,0,16,0,0,16
54,110,2,8,1,one_edit,1,64,0,13824,8192,7936,8128,64,0,0,64,0,0,0,0,64
54,110,2,8,1,far,1,176,0,38016,22300,21748,22868,176,0,0,0,0,176,0,0,176
54,110,2,8,4,unchanged,1,16,16,4608,2432,2432,2560,16,0,0,0,0,16,0,0,16
54,110,2,8,4,one_edit,1,64,0,18432,12800,10240,10432,64,0,0,64,0,0,0,0,64
54,110,2,8,4,far,1,176,0,50688,34288,28160,29216,176,0,0,176,0,0,0,0,176
54,110,2,8,16,unchanged,1,16,16,9216,4736,4736,4864,16,0,0,0,0,16,0,0,16
54,110,2,8,16,one_edit,1,64,0,36864,31232,19456,19648,64,0,0,64,0,0,0,0,64
54,110,2,8,16,far,1,176,0,101376,82240,53504,54560,176,0,0,176,0,0,0,0,176
54,110,4,0,1,unchanged,1,16,16,5760,2432,2432,2432,16,0,0,0,16,0,0,16,0
54,110,4,0,1,one_edit,1,64,0,23040,11264,10240,9920,64,0,0,64,0,0,64,0,0
54,110,4,0,1,far,1,176,0,63360,30520,28160,27808,176,0,0,176,0,0,160,16,0
54,110,4,0,4,unchanged,1,16,16,7680,3200,3200,3200,16,0,0,0,16,0,0,16,0
54,110,4,0,4,one_edit,1,64,0,30720,18944,13312,12992,64,0,0,64,0,0,64,0,0
54,110,4,0,4,far,1,176,0,84480,50272,36608,36256,176,0,0,176,0,0,160,16,0
54,110,4,0,16,unchanged,1,16,16,15360,6272,6272,6272,16,0,0,0,16,0,0,16,0
54,110,4,0,16,one_edit,1,64,0,61440,49664,25600,25280,64,0,0,64,0,0,64,0,0
54,110,4,0,16,far,1,176,0,168960,129280,70400,70048,176,0,0,176,0,0,160,16,0
54,110,4,2,1,unchanged,1,16,16,5760,2432,2432,2464,16,0,0,0,0,16,0,0,16
54,110,4,2,1,one_edit,1,64,0,23040,11264,10240,10048,64,0,0,64,0,0,64,0,0
54,110,4,2,1,far,1,176,0,63360,30520,28160,28160,176,0,0,176,0,0,96,0,80
54,110,4,2,4,unchanged,1,16,16,7680,3200,3200,3232,16,0,0,0,0,16,0,0,16
54,110,4,2,4,one_edit,1,64,0,30720,18944,13312,13120,64,0,0,64,0,0,64,0,0
54,110,4,2,4,far,1,176,0,84480,50272,36608,36608,176,0,0,176,0,0,96,0,80
54,110,4,2,16,unchanged,1,16,16,15360,6272,6272,6304,16,0,0,0,0,16,0,0,16
54,110,4,2,16,one_edit,1,64,0,61440,49664,25600,25408,64,0,0,64,0,0,64,0,0
54,110,4,2,16,far,1,176,0,168960,129280,70400,70400,176,0,0,176,0,0,96,0,80
54,110,4,4,1,unchanged,1,16,16,5760,2432,2432,2496,16,0,0,0,0,16,0,0,16
54,110,4,4,1,one_edit,1,64,0,23040,11264,10240,10176,64,0,0,64,0,0,64,0,0
54,110,4,4,1,far,1,176,0,63360,30520,28160,28512,176,0,0,170,6,0,0,0,176
54,110,4,4,4,unchanged,1,16,16,7680,3200,3200,3264,16,0,0,0,0,16,0,0,16
54,110,4,4,4,one_edit,1,64,0,30720,18944,13312,13248,64,0,0,64,0,0,64,0,0
54,110,4,4,4,far,1,176,0,84480,50272,36608,36960,176,0,0,176,0,0,0,0,176
54,110,4,4,16,unchanged,1,16,16,15360,6272,6272,6336,16,0,0,0,0,16,0,0,16
54,110,4,4,16,one_edit,1,64,0,61440,49664,25600,25536,64,0,0,64,0,0,64,0,0
54,110,4,4,16,far,1,176,0,168960,129280,70400,70752,176,0,0,176,0,0,0,0,176
54,110,4,8,1,unchanged,1,16,16,5760,2432,2432,2560,16,0,0,0,0,16,0,0,16
54,110,4,8,1,one_edit,1,64,0,23040,11264,10240,10432,64,0,0,64,0,0,0,0,64
54,110,4,8,1,far,1,176,0,63360,30520,28160,29216,176,0,0,138,0,38,0,0,176
54,110,4,8,4,unchanged,1,16,16,7680,3200,3200,3328,16,0,0,0,0,16,0,0,16
54,110,4,8,4,one_edit,1,64,0,30720,18944,13312,13504,64,0,0,64,0,0,0,0,64
54,110,4,8,4,far,1,176,0,84480,50272,36608,37664,176,0,0,176,0,0,0,0,176
54,110,4,8,16,unchanged,1,16,16,15360,6272,6272,6400,16,0,0,0,0,16,0,0,16
54,110,4,8,16,one_edit,1,64,0,61440,49664,25600,25792,64,0,0,64,0,0,0,0,64
54,110,4,8,16,far,1,176,0,168960,129280,70400,71456,176,0,0,176,0,0,0,0,176
90,150,0,0,1,unchanged,0,16,16,1152,1280,1280,1280,0,0,16,0,16,0,0,16,0
90,150,0,0,1,one_edit,0,64,0,4608,5120,5120,5120,0,0,64,0,64,0,0,64,0
90,150,0,0,1,far,0,176,54,12672,14080,14080,14080,0,0,176,0,176,0,0,176,0
90,150,0,0,4,unchanged,0,16,16,1536,1664,1664,1664,0,0,16,0,16,0,0,16,0
90,150,0,0,4,one_edit,0,64,0,6144,6656,6656,6656,0,0,64,0,64,0,0,64,0
90,150,0,0,4,far,0,176,54,16896,18304,18304,18304,0,0,176,0,176,0,0,176,0
90,150,0,0,16,unchanged,0,16,16,3072,3200,3200,3200,0,0,16,0,16,0,0,16,0
90,150,0,0,16,one_edit,0,64,0,12288,12800,12800,12800,0,0,64,0,64,0,0,64,0
90,150,0,0,16,far,0,176,54,33792,35200,35200,35200,0,0,176,0,176,0,0,176,0
90,150,0,2,1,unchanged,0,16,16,1152,1280,1280,1312,0,0,16,0,0,16,0,0,16
90,150,0,2,1,one_edit,0,64,0,4608,5120,5120,5248,0,0,64,0,0,64,0,0,64
90,150,0,2,1,far,0,176,54,12672,14080,14080,14432,0,0,176,0,0,176,0,0,176
90,150,0,2,4,unchanged,0,16,16,1536,1664,1664,1696,0,0,16,0,0,16,0,0,16
90,150,0,2,4,one_edit,0,64,0,6144,6656,6656,6784,0,0,64,0,0,64,0,0,64
90,150,0,2,4,far,0,176,54,16896,18304,18304,18656,0,0,176,0,0,176,0,0,176
90,150,0,2,16,unchanged,0,16,16,3072,3200,3200,3232,0,0,16,0,0,16,0,0,16
90,150,0,2,16,one_edit,0,64,0,12288,12800,12800,12928,0,0,64,0,0,64,0,0,64
90,150,0,2,16,far,0,176,54,33792,35200,35200,35552,0,0,176,0,0,176,0,0,176
90,150,0,4,1,unchanged,0,16,16,1152,1280,1280,1344,0,0,16,0,0,16,0,0,16
90,150,0,4,1,one_edit,0,64,0,4608,5120,5120,5376,0,0,64,0,0,64,0,0,64
90,150,0,4,1,far,0,176,54,12672,14080,14080,14784,0,0,176,0,0,176,0,0,176
90,150,0,4,4,unchanged,0,16,16,1536,1664,1664,1728,0,0,16,0,0,16,0,0,16
90,150,0,4,4,one_edit,0,64,0,6144,6656,6656,6912,0,0,64,0,0,64,0,0,64
90,150,0,4,4,far,0,176,54,16896,18304,18304,19008,0,0,176,0,0,176,0,0,176
90,150,0,4,16,unchanged,0,16,16,3072,3200,3200,3264,0,0,16,0,0,16,0,0,16
90,150,0,4,16,one_edit,0,64,0,12288,12800,12800,13056,0,0,64,0,0,64,0,0,64
90,150,0,4,16,far,0,176,54,33792,35200,35200,35904,0,0,176,0,0,176,0,0,176
90,150,0,8,1,unchanged,0,16,16,1152,1280,1280,1408,0,0,16,0,0,16,0,0,16
90,150,0,8,1,one_edit,0,64,0,4608,5120,5120,5632,0,0,64,0,0,64,0,0,64
90,150,0,8,1,far,0,176,54,12672,14080,14080,15488,0,0,176,0,0,176,0,0,176
90,150,0,8,4,unchanged,0,16,16,1536,1664,1664,1792,0,0,16,0,0,16,0,0,16
90,150,0,8,4,one_edit,0,64,0,6144,6656,6656,7168,0,0,64,0,0,64,0,0,64
90,150,0,8,4,far,0,176,54,16896,18304,18304,19712,0,0,176,0,0,176,0,0,176
90,150,0,8,16,unchanged,0,16,16,3072,3200,3200,3328,0,0,16,0,0,16,0,0,16
90,150,0,8,16,one_edit,0,64,0,12288,12800,12800,13312,0,0,64,0,0,64,0,0,64
90,150,0,8,16,far,0,176,54,33792,35200,35200,36608,0,0,176,0,0,176,0,0,176
90,150,1,0,1,unchanged,1,16,16,2304,1568,1568,1568,16,0,0,0,16,0,0,16,0
90,150,1,0,1,one_edit,1,64,0,9216,6488,6488,6464,64,0,0,8,56,0,8,56,0
90,150,1,0,1,far,1,176,54,25344,17800,17800,17756,176,0,0,44,132,0,44,132,0
90,150,1,0,4,unchanged,1,16,16,3072,2048,2048,2048,16,0,0,0,16,0,0,16,0
90,150,1,0,4,one_edit,1,64,0,12288,9056,8704,8384,64,0,0,64,0,0,64,0,0
90,150,1,0,4,far,1,176,54,33792,24736,23504,23080,176,0,0,122,54,0,120,56,0
90,150,1,0,16,unchanged,1,16,16,6144,3968,3968,3968,16,0,0,0,16,0,0,16,0
90,150,1,0,16,one_edit,1,64,0,24576,19328,16384,16064,64,0,0,64,0,0,64,0,0
90,150,1,0,16,far,1,176,54,67584,52480,44624,44200,176,0,0,122,54,0,120,56,0
90,150,1,2,1,unchanged,1,16,16,2304,1568,1568,1600,16,0,0,0,0,16,0,0,16
90,150,1,2,1,one_edit,1,64,0,9216,6488,6488,6592,64,0,0,8,0,56,8,0,56
90,150,1,2,1,far,1,176,54,25344,17800,17800,18108,176,0,0,0,0,176,0,0,176
90,150,1,2,4,unchanged,1,16,16,3072,2048,2048,2080,16,0,0,0,0,16,0,0,16
90,150,1,2,4,one_edit,1,64,0,12288,9056,8704,8512,64,0,0,64,0,0,64,0,0
90,150,1,2,4,far,1,176,54,33792,24736,23504,23432,176,0,0,122,0,54,104,0,72
90,150,1,2,16,unchanged,1,16,16,6144,3968,3968,4000,16,0,0,0,0,16,0,0,16
90,150,1,2,16,one_edit,1,64,0,24576,19328,16384,16192,64,0,0,64,0,0,64,0,0
90,150,1,2,16,far,1,176,54,67584,52480,44624,44552,176,0,0,122,0,54,104,0,72
90,150,1,4,1,unchanged,1,16,16,2304,1568,1568,1632,16,0,0,0,0,16,0,0,16
90,150,1,4,1,one_edit,1,64,0,9216,6488,6488,6720,64,0,0,0,0,64,0,0,64
90,150,1,4,1,far,1,176,54,25344,17800,17800,18460,176,0,0,0,0,176,0,0,176
90,150,1,4,4,unchanged,1,16,16,3072,2048,2048,2112,16,0,0,0,0,16,0,0,16
90,150,1,4,4,one_edit,1,64,0,12288,9056,8704,8640,64,0,0,64,0,0,64,0,0
90,150,1,4,4,far,1,176,54,33792,24736,23504,23784,176,0,0,122,0,54,48,0,128
90,150,1,4,16,unchanged,1,16,16,6144,3968,3968,4032,16,0,0,0,0,16,0,0,16
90,150,1,4,16,one_edit,1,64,0,24576,19328,16384,16320,64,0,0,64,0,0,64,0,0
90,150,1,4,16,far,1,176,54,67584,52480,44624,44904,176,0,0,122,0,54,48,0,128
90,150,1,8,1,unchanged,1,16,16,2304,1568,1568,1696,16,0,0,0,0,16,0,0,16
90,150,1,8,1,one_edit,1,64,0,9216,6488,6488,6976,64,0,0,0,0,64,0,0,64
90,150,1,8,1,far,1,176,54,25344,17800,17800,19164,176,0,0,0,0,176,0,0,176
90,150,1,8,4,unchanged,1,16,16,3072,2048,2048,2176,16,0,0,0,0,16,0,0,16
90,150,1,8,4,one_edit,1,64,0,12288,9056,8704,8896,64,0,0,64,0,0,0,0,64
90,150,1,8,4,far,1,176,54,33792,24736,23504,24488,176,0,0,110,0,66,0,0,176
90,150,1,8,16,unchanged,1,16,16,6144,3968,3968,4096,16,0,0,0,0,16,0,0,16
90,150,1,8,16,one_edit,1,64,0,24576,19328,16384,16576,64,0,0,64,0,0,0,0,64
90,150,1,8,16,far,1,176,54,67584,52480,44624,45608,176,0,0,122,0,54,0,0,176
90,150,2,0,1,unchanged,1,16,16,3456,1856,1856,1856,16,0,0,0,16,0,0,16,0
90,150,2,0,1,one_edit,1,64,0,13824,7856,7824,7616,64,0,0,64,0,0,64,0,0
90,150,2,0,1,far,1,176,54,38016,21520,21272,20968,176,0,0,122,54,0,120,56,0
90,150,2,0,4,unchanged,1,16,16,4608,2432,2432,2432,16,0,0,0,16,0,0,16,0
90,150,2,0,4,one_edit,1,64,0,18432,11456,10240,9920,64,0,0,64,0,0,64,0,0
90,150,2,0,4,far,1,176,54,50688,31168,27728,27304,176,0,0,122,54,0,120,56,0
90,150,2,0,16,unchanged,1,16,16,9216,4736,4736,4736,16,0,0,0,16,0,0,16,0
90,150,2,0,16,one_edit,1,64,0,36864,25856,19456,19136,64,0,0,64,0,0,64,0,0
90,150,2,0,16,far,1,176,54,101376,69760,53072,52648,176,0,0,122,54,0,120,56,0
90,150,2,2,1,unchanged,1,16,16,3456,1856,1856,1888,16,0,0,0,0,16,0,0,16
90,150,2,2,1,one_edit,1,64,0,13824,7856,7824,7744,64,0,0,64,0,0,64,0,0
90,150,2,2,1,far,1,176,54,38016,21520,21272,21320,176,0,0,110,0,66,92,0,84
90,150,2,2,4,unchanged,1,16,16,4608,2432,2432,2464,16,0,0,0,0,16,0,0,16
90,150,2,2,4,one_edit,1,64,0,18432,11456,10240,10048,64,0,0,64,0,0,64,0,0
90,150,2,2,4,far,1,176,54,50688,31168,27728,27656,176,0,0,122,0,54,104,0,72
90,150,2,2,16,unchanged,1,16,16,9216,4736,4736,4768,16,0,0,0,0,16,0,0,16
90,150,2,2,16,one_edit,1,64,0,36864,25856,19456,19264,64,0,0,64,0,0,64,0,0
90,150,2,2,16,far,1,176,54,101376,69760,53072,53000,176,0,0,122,0,54,104,0,72
90,150,2,4,1,unchanged,1,16,16,3456,1856,1856,1920,16,0,0,0,0,16,0,0,16
90,150,2,4,1,one_edit,1,64,0,13824,7856,7824,7872,64,0,0,8,0,56,8,0,56
90,150,2,4,1,far,1,176,54,38016,21520,21272,21672,176,0,0,60,2,114,0,0,176
90,150,2,4,4,unchanged,1,16,16,4608,2432,2432,2496,16,0,0,0,0,16,0,0,16
90,150,2,4,4,one_edit,1,64,0,18432,11456,10240,10176,64,0,0,64,0,0,64,0,0
90,150,2,4,4,far,1,176,54,50688,31168,27728,28008,176,0,0,122,0,54,48,0,128
90,150,2,4,16,unchanged,1,16,16,9216,4736,4736,4800,16,0,0,0,0,16,0,0,16
90,150,2,4,16,one_edit,1,64,0,36864,25856,19456,19392,64,0,0,64,0,0,64,0,0
90,150,2,4,16,far,1,176,54,101376,69760,53072,53352,176,0,0,122,0,54,48,0,128
90,150,2,8,1,unchanged,1,16,16,3456,1856,1856,1984,16,0,0,0,0,16,0,0,16
90,150,2,8,1,one_edit,1,64,0,13824,7856,7824,8128,64,0,0,8,0,56,0,0,64
90,150,2,8,1,far,1,176,54,38016,21520,21272,22376,176,0,0,0,0,176,0,0,176
90,150,2,8,4,unchanged,1,16,16,4608,2432,2432,2560,16,0,0,0,0,16,0,0,16
90,150,2,8,4,one_edit,1,64,0,18432,11456,10240,10432,64,0,0,64,0,0,0,0,64
90,150,2,8,4,far,1,176,54,50688,31168,27728,28712,176,0,0,122,0,54,0,0,176
90,150,2,8,16,unchanged,1,16,16,9216,4736,4736,4864,16,0,0,0,0,16,0,0,16
90,150,2,8,16,one_edit,1,64,0,36864,25856,19456,19648,64,0,0,64,0,0,0,0,64
90,150,2,8,16,far,1,176,54,101376,69760,53072,54056,176,0,0,122,0,54,0,0,176
90,150,4,0,1,unchanged,1,16,16,5760,2432,2432,2432,16,0,0,0,16,0,0,16,0
90,150,4,0,1,one_edit,1,64,0,23040,10592,10240,9920,64,0,0,64,0,0,64,0,0
90,150,4,0,1,far,1,176,54,63360,28960,27728,27304,176,0,0,122,54,0,120,56,0
90,150,4,0,4,unchanged,1,16,16,7680,3200,3200,3200,16,0,0,0,16,0,0,16,0
90,150,4,0,4,one_edit,1,64,0,30720,16256,13312,12992,64,0,0,64,0,0,64,0,0
90,150,4,0,4,far,1,176,54,84480,44032,36176,35752,176,0,0,122,54,0,120,56,0
90,150,4,0,16,unchanged,1,16,16,15360,6272,6272,6272,16,0,0,0,16,0,0,16,0
90,150,4,0,16,one_edit,1,64,0,61440,38912,25600,25280,64,0,0,64,0,0,64,0,0
90,150,4,0,16,far,1,176,54,168960,104320,69968,69544,176,0,0,122,54,0,120,56,0
90,150,4,2,1,unchanged,1,16,16,5760,2432,2432,2464,16,0,0,0,0,16,0,0,16
90,150,4,2,1,one_edit,1,64,0,23040,10592,10240,10048,64,0,0,64,0,0,64,0,0
90,150,4,2,1,far,1,176,54,63360,28960,27728,27656,176,0,0,122,0,54,104,0,72
90,150,4,2,4,unchanged,1,16,16,7680,3200,3200,3232,16,0,0,0,0,16,0,0,16
90,150,4,2,4,one_edit,1,64,0,30720,16256,13312,13120,64,0,0,64,0,0,64,0,0
90,150,4,2,4,far,1,176,54,84480,44032,36176,36104,176,0,0,122,0,54,104,0,72
90,150,4,2,16,unchanged,1,16,16,15360,6272,6272,6304,16,0,0,0,0,16,0,0,16
90,150,4,2,16,one_edit,1,64,0,61440,38912,25600,25408,64,0,0,64,0,0,64,0,0
90,150,4,2,16,far,1,176,54,168960,104320,69968,69896,176,0,0,122,0,54,104,0,72
90,150,4,4,1,unchanged,1,16,16,5760,2432,2432,2496,16,0,0,0,0,16,0,0,16
