n,projection,block,stride,ensemble,test_kind,test_seed,model,depth,radius,detector,region,samples,errors,seen,supported,supported_errors,baseline_errors,fixed,broken
420,parity,2,2,1,perturbed,401,history,2,1,r7-14,departure,22365,1386,22365,22364,1386,7417,6591,560
420,parity,2,2,1,perturbed,401,history,2,1,r7-14,all,106260,1387,106260,106259,1387,27917,27090,560
420,parity,2,2,1,perturbed,402,history,2,1,r3-7,background,80705,1,80705,80705,1,22501,22500,0
420,parity,2,2,1,perturbed,402,history,2,1,r3-7,ambiguous,7730,10,7730,7730,10,1579,1570,1
420,parity,2,2,1,perturbed,402,history,2,1,r3-7,departure,17825,1642,17825,17819,1640,5915,5004,731
420,parity,2,2,1,perturbed,402,history,2,1,r3-7,all,106260,1653,106260,106254,1651,29995,29074,732
420,parity,2,2,1,perturbed,402,history,2,1,r7-14,background,69069,1,69069,69069,1,19072,19071,0
420,parity,2,2,1,perturbed,402,history,2,1,r7-14,ambiguous,11636,0,11636,11636,0,3429,3429,0
420,parity,2,2,1,perturbed,402,history,2,1,r7-14,departure,25555,1652,25555,25549,1650,7494,6574,732
420,parity,2,2,1,perturbed,402,history,2,1,r7-14,all,106260,1653,106260,106254,1651,29995,29074,732
420,parity,2,2,1,random,301,history,3,1,r3-7,background,44202,0,44202,44202,0,8665,8665,0
420,parity,2,2,1,random,301,history,3,1,r3-7,ambiguous,15516,2,15516,15516,2,3178,3178,2
420,parity,2,2,1,random,301,history,3,1,r3-7,departure,46542,2951,46531,46383,2918,14975,13409,1385
420,parity,2,2,1,random,301,history,3,1,r3-7,all,106260,2953,106249,106101,2920,26818,25252,1387
420,parity,2,2,1,random,301,history,3,1,r7-14,background,26287,0,26287,26287,0,4884,4884,0
420,parity,2,2,1,random,301,history,3,1,r7-14,ambiguous,17915,0,17915,17915,0,3781,3781,0
420,parity,2,2,1,random,301,history,3,1,r7-14,departure,62058,2953,62047,61899,2920,18153,16587,1387
420,parity,2,2,1,random,301,history,3,1,r7-14,all,106260,2953,106249,106101,2920,26818,25252,1387
420,parity,2,2,1,random,302,history,3,1,r3-7,background,43949,0,43949,43949,0,8001,8001,0
420,parity,2,2,1,random,302,history,3,1,r3-7,ambiguous,14994,40,14994,14994,40,3107,3106,39
420,parity,2,2,1,random,302,history,3,1,r3-7,departure,47317,3058,47308,47220,3044,15156,13438,1340
420,parity,2,2,1,random,302,history,3,1,r3-7,all,106260,3098,106251,106163,3084,26264,24545,1379
420,parity,2,2,1,random,302,history,3,1,r7-14,background,25242,0,25242,25242,0,4221,4221,0
420,parity,2,2,1,random,302,history,3,1,r7-14,ambiguous,18707,0,18707,18707,0,3780,3780,0
420,parity,2,2,1,random,302,history,3,1,r7-14,departure,62311,3098,62302,62214,3084,18263,16544,1379
420,parity,2,2,1,random,302,history,3,1,r7-14,all,106260,3098,106251,106163,3084,26264,24545,1379
420,parity,2,2,1,random,303,history,3,1,r3-7,background,48097,1,48097,48097,1,8452,8452,1
420,parity,2,2,1,random,303,history,3,1,r3-7,ambiguous,14820,2,14820,14820,2,2990,2989,1
420,parity,2,2,1,random,303,history,3,1,r3-7,departure,43343,2757,43339,43286,2746,14040,12505,1222
420,parity,2,2,1,random,303,history,3,1,r3-7,all,106260,2760,106256,106203,2749,25482,23946,1224
420,parity,2,2,1,random,303,history,3,1,r7-14,background,28352,1,28352,28352,1,4249,4249,1
420,parity,2,2,1,random,303,history,3,1,r7-14,ambiguous,19745,0,19745,19745,0,4203,4203,0
420,parity,2,2,1,random,303,history,3,1,r7-14,departure,58163,2759,58159,58106,2748,17030,15494,1223
420,parity,2,2,1,random,303,history,3,1,r7-14,all,106260,2760,106256,106203,2749,25482,23946,1224
420,parity,2,2,1,random,304,history,3,1,r3-7,background,50024,2,50024,50024,2,9899,9898,1
420,parity,2,2,1,random,304,history,3,1,r3-7,ambiguous,13522,47,13522,13522,47,2908,2907,46
420,parity,2,2,1,random,304,history,3,1,r3-7,departure,42714,2391,42706,42613,2363,14023,12589,957
420,parity,2,2,1,random,304,history,3,1,r3-7,all,106260,2440,106252,106159,2412,26830,25394,1004
420,parity,2,2,1,random,304,history,3,1,r7-14,background,32015,1,32015,32015,1,6086,6086,1
420,parity,2,2,1,random,304,history,3,1,r7-14,ambiguous,18009,1,18009,18009,1,3813,3812,0
420,parity,2,2,1,random,304,history,3,1,r7-14,departure,56236,2438,56228,56135,2410,16931,15496,1003
420,parity,2,2,1,random,304,history,3,1,r7-14,all,106260,2440,106252,106159,2412,26830,25394,1004
420,parity,2,2,1,random,305,history,3,1,r3-7,background,59207,2,59207,59207,2,14924,14924,2
420,parity,2,2,1,random,305,history,3,1,r3-7,ambiguous,10640,13,10640,10640,13,2324,2323,12
420,parity,2,2,1,random,305,history,3,1,r3-7,departure,36413,2275,36407,36319,2249,12211,10973,1037
420,parity,2,2,1,random,305,history,3,1,r3-7,all,106260,2290,106254,106166,2264,29459,28220,1051
420,parity,2,2,1,random,305,history,3,1,r7-14,background,44609,0,44609,44609,0,11457,11457,0
420,parity,2,2,1,random,305,history,3,1,r7-14,ambiguous,14598,2,14598,14598,2,3467,3467,2
420,parity,2,2,1,random,305,history,3,1,r7-14,departure,47053,2288,47047,46959,2262,14535,13296,1049
420,parity,2,2,1,random,305,history,3,1,r7-14,all,106260,2290,106254,106166,2264,29459,28220,1051
420,parity,2,2,1,random,306,history,3,1,r3-7,background,53867,0,53867,53867,0,13434,13434,0
420,parity,2,2,1,random,306,history,3,1,r3-7,ambiguous,11966,17,11966,11966,17,2534,2529,12
420,parity,2,2,1,random,306,history,3,1,r3-7,departure,40427,2902,40420,40324,2880,13619,12097,1380
420,parity,2,2,1,random,306,history,3,1,r3-7,all,106260,2919,106253,106157,2897,29587,28060,1392
420,parity,2,2,1,random,306,history,3,1,r7-14,background,39188,0,39188,39188,0,9868,9868,0
420,parity,2,2,1,random,306,history,3,1,r7-14,ambiguous,14679,0,14679,14679,0,3566,3566,0
420,parity,2,2,1,random,306,history,3,1,r7-14,departure,52393,2919,52386,52290,2897,16153,14626,1392
420,parity,2,2,1,random,306,history,3,1,r7-14,all,106260,2919,106253,106157,2897,29587,28060,1392
420,parity,2,2,1,random,307,history,3,1,r3-7,background,53545,0,53545,53545,0,10171,10171,0
420,parity,2,2,1,random,307,history,3,1,r3-7,ambiguous,12280,26,12280,12280,26,2601,2600,25
420,parity,2,2,1,random,307,history,3,1,r3-7,departure,40435,3113,40427,40287,3086,13702,11931,1342
420,parity,2,2,1,random,307,history,3,1,r3-7,all,106260,3139,106252,106112,3112,26474,24702,1367
420,parity,2,2,1,random,307,history,3,1,r7-14,background,36699,0,36699,36699,0,6467,6467,0
420,parity,2,2,1,random,307,history,3,1,r7-14,ambiguous,16846,0,16846,16846,0,3704,3704,0
420,parity,2,2,1,random,307,history,3,1,r7-14,departure,52715,3139,52707,52567,3112,16303,14531,1367
420,parity,2,2,1,random,307,history,3,1,r7-14,all,106260,3139,106252,106112,3112,26474,24702,1367
420,parity,2,2,1,random,308,history,3,1,r3-7,background,52263,0,52263,52263,0,11586,11586,0
420,parity,2,2,1,random,308,history,3,1,r3-7,ambiguous,12477,37,12477,12477,37,2555,2552,34
420,parity,2,2,1,random,308,history,3,1,r3-7,departure,41520,2676,41508,41394,2650,13270,11898,1304
420,parity,2,2,1,random,308,history,3,1,r3-7,all,106260,2713,106248,106134,2687,27411,26036,1338
420,parity,2,2,1,random,308,history,3,1,r7-14,background,37333,0,37333,37333,0,8328,8328,0
420,parity,2,2,1,random,308,history,3,1,r7-14,ambiguous,14930,0,14930,14930,0,3258,3258,0
420,parity,2,2,1,random,308,history,3,1,r7-14,departure,53997,2713,53985,53871,2687,15825,14450,1338
420,parity,2,2,1,random,308,history,3,1,r7-14,all,106260,2713,106248,106134,2687,27411,26036,1338
420,parity,2,2,1,ether,0,history,3,1,r3-7,background,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,ether,0,history,3,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,3,1,r3-7,departure,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,3,1,r3-7,all,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,ether,0,history,3,1,r7-14,background,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,ether,0,history,3,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,3,1,r7-14,departure,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,3,1,r7-14,all,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,perturbed,401,history,3,1,r3-7,background,83895,0,83895,83895,0,20500,20500,0
420,parity,2,2,1,perturbed,401,history,3,1,r3-7,ambiguous,5732,18,5732,5732,18,1343,1342,17
420,parity,2,2,1,perturbed,401,history,3,1,r3-7,departure,16633,860,16631,16629,860,6074,5614,400
420,parity,2,2,1,perturbed,401,history,3,1,r3-7,all,106260,878,106258,106256,878,27917,27456,417
420,parity,2,2,1,perturbed,401,history,3,1,r7-14,background,73821,0,73821,73821,0,18174,18174,0
420,parity,2,2,1,perturbed,401,history,3,1,r7-14,ambiguous,10074,0,10074,10074,0,2326,2326,0
420,parity,2,2,1,perturbed,401,history,3,1,r7-14,departure,22365,878,22363,22361,878,7417,6956,417
420,parity,2,2,1,perturbed,401,history,3,1,r7-14,all,106260,878,106258,106256,878,27917,27456,417
420,parity,2,2,1,perturbed,402,history,3,1,r3-7,background,80705,0,80705,80705,0,22501,22501,0
420,parity,2,2,1,perturbed,402,history,3,1,r3-7,ambiguous,7730,2,7730,7730,2,1579,1578,1
420,parity,2,2,1,perturbed,402,history,3,1,r3-7,departure,17825,1181,17819,17777,1173,5915,5352,618
420,parity,2,2,1,perturbed,402,history,3,1,r3-7,all,106260,1183,106254,106212,1175,29995,29431,619
420,parity,2,2,1,perturbed,402,history,3,1,r7-14,background,69069,0,69069,69069,0,19072,19072,0
420,parity,2,2,1,perturbed,402,history,3,1,r7-14,ambiguous,11636,0,11636,11636,0,3429,3429,0
420,parity,2,2,1,perturbed,402,history,3,1,r7-14,departure,25555,1183,25549,25507,1175,7494,6930,619
420,parity,2,2,1,perturbed,402,history,3,1,r7-14,all,106260,1183,106254,106212,1175,29995,29431,619
420,parity,2,2,1,random,301,history,4,1,r3-7,background,44202,0,44202,44202,0,8665,8665,0
420,parity,2,2,1,random,301,history,4,1,r3-7,ambiguous,15516,29,15515,15514,29,3178,3151,2
420,parity,2,2,1,random,301,history,4,1,r3-7,departure,46542,1677,46438,45939,1565,14975,14188,890
420,parity,2,2,1,random,301,history,4,1,r3-7,all,106260,1706,106155,105655,1594,26818,26004,892
420,parity,2,2,1,random,301,history,4,1,r7-14,background,26287,0,26287,26287,0,4884,4884,0
420,parity,2,2,1,random,301,history,4,1,r7-14,ambiguous,17915,0,17915,17915,0,3781,3781,0
420,parity,2,2,1,random,301,history,4,1,r7-14,departure,62058,1706,61953,61453,1594,18153,17339,892
420,parity,2,2,1,random,301,history,4,1,r7-14,all,106260,1706,106155,105655,1594,26818,26004,892
420,parity,2,2,1,random,302,history,4,1,r3-7,background,43949,1,43949,43949,1,8001,8000,0
420,parity,2,2,1,random,302,history,4,1,r3-7,ambiguous,14994,12,14994,14992,12,3107,3096,1
420,parity,2,2,1,random,302,history,4,1,r3-7,departure,47317,1529,47256,46885,1455,15156,14468,841
420,parity,2,2,1,random,302,history,4,1,r3-7,all,106260,1542,106199,105826,1468,26264,25564,842
420,parity,2,2,1,random,302,history,4,1,r7-14,background,25242,1,25242,25242,1,4221,4220,0
420,parity,2,2,1,random,302,history,4,1,r7-14,ambiguous,18707,0,18707,18707,0,3780,3780,0
420,parity,2,2,1,random,302,history,4,1,r7-14,departure,62311,1541,62250,61877,1467,18263,17564,842
420,parity,2,2,1,random,302,history,4,1,r7-14,all,106260,1542,106199,105826,1468,26264,25564,842
420,parity,2,2,1,random,303,history,4,1,r3-7,background,48097,2,48097,48097,2,8452,8451,1
420,parity,2,2,1,random,303,history,4,1,r3-7,ambiguous,14820,32,14820,14818,32,2990,2959,1
420,parity,2,2,1,random,303,history,4,1,r3-7,departure,43343,1409,43291,43061,1359,14040,13366,735
420,parity,2,2,1,random,303,history,4,1,r3-7,all,106260,1443,106208,105976,1393,25482,24776,737
420,parity,2,2,1,random,303,history,4,1,r7-14,background,28352,1,28352,28352,1,4249,4249,1
420,parity,2,2,1,random,303,history,4,1,r7-14,ambiguous,19745,1,19745,19745,1,4203,4202,0
420,parity,2,2,1,random,303,history,4,1,r7-14,departure,58163,1441,58111,57879,1391,17030,16325,736
420,parity,2,2,1,random,303,history,4,1,r7-14,all,106260,1443,106208,105976,1393,25482,24776,737
420,parity,2,2,1,random,304,history,4,1,r3-7,background,50024,0,50024,50024,0,9899,9899,0
420,parity,2,2,1,random,304,history,4,1,r3-7,ambiguous,13522,7,13522,13520,7,2908,2903,2
420,parity,2,2,1,random,304,history,4,1,r3-7,departure,42714,1453,42670,42237,1379,14023,13182,612
420,parity,2,2,1,random,304,history,4,1,r3-7,all,106260,1460,106216,105781,1386,26830,25984,614
420,parity,2,2,1,random,304,history,4,1,r7-14,background,32015,0,32015,32015,0,6086,6086,0
420,parity,2,2,1,random,304,history,4,1,r7-14,ambiguous,18009,0,18009,18009,0,3813,3813,0
420,parity,2,2,1,random,304,history,4,1,r7-14,departure,56236,1460,56192,55757,1386,16931,16085,614
420,parity,2,2,1,random,304,history,4,1,r7-14,all,106260,1460,106216,105781,1386,26830,25984,614
420,parity,2,2,1,random,305,history,4,1,r3-7,background,59207,1,59207,59207,1,14924,14924,1
420,parity,2,2,1,random,305,history,4,1,r3-7,ambiguous,10640,15,10640,10640,15,2324,2320,11
420,parity,2,2,1,random,305,history,4,1,r3-7,departure,36413,1588,36344,36016,1524,12211,11339,716
420,parity,2,2,1,random,305,history,4,1,r3-7,all,106260,1604,106191,105863,1540,29459,28583,728
420,parity,2,2,1,random,305,history,4,1,r7-14,background,44609,0,44609,44609,0,11457,11457,0
420,parity,2,2,1,random,305,history,4,1,r7-14,ambiguous,14598,1,14598,14598,1,3467,3467,1
420,parity,2,2,1,random,305,history,4,1,r7-14,departure,47053,1603,46984,46656,1539,14535,13659,727
420,parity,2,2,1,random,305,history,4,1,r7-14,all,106260,1604,106191,105863,1540,29459,28583,728
420,parity,2,2,1,random,306,history,4,1,r3-7,background,53867,0,53867,53867,0,13434,13434,0
420,parity,2,2,1,random,306,history,4,1,r3-7,ambiguous,11966,26,11965,11965,26,2534,2515,7
420,parity,2,2,1,random,306,history,4,1,r3-7,departure,40427,1756,40371,39957,1693,13619,12762,899
420,parity,2,2,1,random,306,history,4,1,r3-7,all,106260,1782,106203,105789,1719,29587,28711,906
420,parity,2,2,1,random,306,history,4,1,r7-14,background,39188,0,39188,39188,0,9868,9868,0
420,parity,2,2,1,random,306,history,4,1,r7-14,ambiguous,14679,0,14679,14679,0,3566,3566,0
420,parity,2,2,1,random,306,history,4,1,r7-14,departure,52393,1782,52336,51922,1719,16153,15277,906
420,parity,2,2,1,random,306,history,4,1,r7-14,all,106260,1782,106203,105789,1719,29587,28711,906
420,parity,2,2,1,random,307,history,4,1,r3-7,background,53545,0,53545,53545,0,10171,10171,0
420,parity,2,2,1,random,307,history,4,1,r3-7,ambiguous,12280,28,12280,12280,28,2601,2591,18
420,parity,2,2,1,random,307,history,4,1,r3-7,departure,40435,1587,40353,39827,1516,13702,12910,795
420,parity,2,2,1,random,307,history,4,1,r3-7,all,106260,1615,106178,105652,1544,26474,25672,813
420,parity,2,2,1,random,307,history,4,1,r7-14,background,36699,0,36699,36699,0,6467,6467,0
420,parity,2,2,1,random,307,history,4,1,r7-14,ambiguous,16846,0,16846,16846,0,3704,3704,0
420,parity,2,2,1,random,307,history,4,1,r7-14,departure,52715,1615,52633,52107,1544,16303,15501,813
420,parity,2,2,1,random,307,history,4,1,r7-14,all,106260,1615,106178,105652,1544,26474,25672,813
420,parity,2,2,1,random,308,history,4,1,r3-7,background,52263,0,52263,52263,0,11586,11586,0
420,parity,2,2,1,random,308,history,4,1,r3-7,ambiguous,12477,37,12476,12473,37,2555,2545,27
420,parity,2,2,1,random,308,history,4,1,r3-7,departure,41520,1621,41421,40972,1530,13270,12587,938
420,parity,2,2,1,random,308,history,4,1,r3-7,all,106260,1658,106160,105708,1567,27411,26718,965
420,parity,2,2,1,random,308,history,4,1,r7-14,background,37333,0,37333,37333,0,8328,8328,0
420,parity,2,2,1,random,308,history,4,1,r7-14,ambiguous,14930,0,14930,14930,0,3258,3258,0
420,parity,2,2,1,random,308,history,4,1,r7-14,departure,53997,1658,53897,53445,1567,15825,15132,965
420,parity,2,2,1,random,308,history,4,1,r7-14,all,106260,1658,106160,105708,1567,27411,26718,965
420,parity,2,2,1,ether,0,history,4,1,r3-7,background,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,ether,0,history,4,1,r3-7,ambiguous,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,4,1,r3-7,departure,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,4,1,r3-7,all,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,ether,0,history,4,1,r7-14,background,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,ether,0,history,4,1,r7-14,ambiguous,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,4,1,r7-14,departure,0,0,0,0,0,0,0,0
420,parity,2,2,1,ether,0,history,4,1,r7-14,all,106260,0,106260,106260,0,30360,30360,0
420,parity,2,2,1,perturbed,401,history,4,1,r3-7,background,83895,0,83895,83895,0,20500,20500,0
420,parity,2,2,1,perturbed,401,history,4,1,r3-7,ambiguous,5732,2,5732,5732,2,1343,1341,0
420,parity,2,2,1,perturbed,401,history,4,1,r3-7,departure,16633,389,16624,16617,387,6074,5842,157
420,parity,2,2,1,perturbed,401,history,4,1,r3-7,all,106260,391,106251,106244,389,27917,27683,157
420,parity,2,2,1,perturbed,401,history,4,1,r7-14,background,73821,0,73821,73821,0,18174,18174,0
420,parity,2,2,1,perturbed,401,history,4,1,r7-14,ambiguous,10074,0,10074,10074,0,2326,2326,0
420,parity,2,2,1,perturbed,401,history,4,1,r7-14,departure,22365,391,22356,22349,389,7417,7183,157
420,parity,2,2,1,perturbed,401,history,4,1,r7-14,all,106260,391,106251,106244,389,27917,27683,157
420,parity,2,2,1,perturbed,402,history,4,1,r3-7,background,80705,0,80705,80705,0,22501,22501,0
420,parity,2,2,1,perturbed,402,history,4,1,r3-7,ambiguous,7730,7,7730,7730,7,1579,1572,0
420,parity,2,2,1,perturbed,402,history,4,1,r3-7,departure,17825,753,17784,17600,718,5915,5646,484
420,parity,2,2,1,perturbed,402,history,4,1,r3-7,all,106260,760,106219,106035,725,29995,29719,484
420,parity,2,2,1,perturbed,402,history,4,1,r7-14,background,69069,0,69069,69069,0,19072,19072,0
420,parity,2,2,1,perturbed,402,history,4,1,r7-14,ambiguous,11636,0,11636,11636,0,3429,3429,0
420,parity,2,2,1,perturbed,402,history,4,1,r7-14,departure,25555,760,25514,25330,725,7494,7218,484
420,parity,2,2,1,perturbed,402,history,4,1,r7-14,all,106260,760,106219,106035,725,29995,29719,484
420,parity,2,2,1,random,301,history,5,1,r3-7,background,44202,0,44202,44202,0,8665,8665,0
420,parity,2,2,1,random,301,history,5,1,r3-7,ambiguous,15516,29,15515,15514,29,3178,3151,2
420,parity,2,2,1,random,301,history,5,1,r3-7,departure,46542,1182,46180,44974,935,14975,14504,711
420,parity,2,2,1,random,301,history,5,1,r3-7,all,106260,1211,105897,104690,964,26818,26320,713
420,parity,2,2,1,random,301,history,5,1,r7-14,background,26287,0,26287,26287,0,4884,4884,0
420,parity,2,2,1,random,301,history,5,1,r7-14,ambiguous,17915,0,17915,17915,0,3781,3781,0
420,parity,2,2,1,random,301,history,5,1,r7-14,departure,62058,1211,61695,60488,964,18153,17655,713
420,parity,2,2,1,random,301,history,5,1,r7-14,all,106260,1211,105897,104690,964,26818,26320,713
420,parity,2,2,1,random,302,history,5,1,r3-7,background,43949,1,43949,43946,0,8001,8000,0
420,parity,2,2,1,random,302,history,5,1,r3-7,ambiguous,14994,50,14993,14991,50,3107,3058,1
420,parity,2,2,1,random,302,history,5,1,r3-7,departure,47317,971,47077,46229,816,15156,14769,584
420,parity,2,2,1,random,302,history,5,1,r3-7,all,106260,1022,106019,105166,866,26264,25827,585
420,parity,2,2,1,random,302,history,5,1,r7-14,background,25242,1,25242,25239,0,4221,4220,0
420,parity,2,2,1,random,302,history,5,1,r7-14,ambiguous,18707,0,18707,18707,0,3780,3780,0
420,parity,2,2,1,random,302,history,5,1,r7-14,departure,62311,1021,62070,61220,866,18263,17827,585
420,parity,2,2,1,random,302,history,5,1,r7-14,all,106260,1022,106019,105166,866,26264,25827,585
420,parity,2,2,1,random,303,history,5,1,r3-7,background,48097,2,48097,48094,1,8452,8451,1
420,parity,2,2,1,random,303,history,5,1,r3-7,ambiguous,14820,31,14820,14818,31,2990,2960,1
420,parity,2,2,1,random,303,history,5,1,r3-7,departure,43343,847,43140,42581,730,14040,13761,568
420,parity,2,2,1,random,303,history,5,1,r3-7,all,106260,880,106057,105493,762,25482,25172,570
420,parity,2,2,1,random,303,history,5,1,r7-14,background,28352,1,28352,28352,1,4249,4249,1
420,parity,2,2,1,random,303,history,5,1,r7-14,ambiguous,19745,1,19745,19742,0,4203,4202,0
420,parity,2,2,1,random,303,history,5,1,r7-14,departure,58163,878,57960,57399,761,17030,16721,569
420,parity,2,2,1,random,303,history,5,1,r7-14,all,106260,880,106057,105493,762,25482,25172,570
420,parity,2,2,1,random,304,history,5,1,r3-7,background,50024,2,50024,50024,2,9899,9898,1
420,parity,2,2,1,random,304,history,5,1,r3-7,ambiguous,13522,50,13521,13518,49,2908,2860,2
420,parity,2,2,1,random,304,history,5,1,r3-7,departure,42714,1224,42534,41461,1054,14023,13416,617
420,parity,2,2,1,random,304,history,5,1,r3-7,all,106260,1276,106079,105003,1105,26830,26174,620
420,parity,2,2,1,random,304,history,5,1,r7-14,background,32015,2,32015,32015,2,6086,6085,1
420,parity,2,2,1,random,304,history,5,1,r7-14,ambiguous,18009,0,18009,18009,0,3813,3813,0
420,parity,2,2,1,random,304,history,5,1,r7-14,departure,56236,1274,56055,54979,1103,16931,16276,619
420,parity,2,2,1,random,304,history,5,1,r7-14,all,106260,1276,106079,105003,1105,26830,26174,620
420,parity,2,2,1,random,305,history,5,1,r3-7,background,59207,2,59207,59207,2,14924,14923,1
420,parity,2,2,1,random,305,history,5,1,r3-7,ambiguous,10640,15,10640,10639,15,2324,2319,10
420,parity,2,2,1,random,305,history,5,1,r3-7,departure,36413,1227,36166,35422,1083,12211,11603,619
420,parity,2,2,1,random,305,history,5,1,r3-7,all,106260,1244,106013,105268,1100,29459,28845,630
420,parity,2,2,1,random,305,history,5,1,r7-14,background,44609,0,44609,44609,0,11457,11457,0
420,parity,2,2,1,random,305,history,5,1,r7-14,ambiguous,14598,2,14598,14598,2,3467,3466,1
420,parity,2,2,1,random,305,history,5,1,r7-14,departure,47053,1242,46806,46061,1098,14535,13922,629
420,parity,2,2,1,random,305,history,5,1,r7-14,all,106260,1244,106013,105268,1100,29459,28845,630
