n,A,B,h,observation,initial_states,action_words,noncommuting_states,sum_prepared_hamming,different_sets,equal_sets,unequal_sizes,equal_size_different_sets,AB_strict_subset_BA,BA_strict_subset_AB,incomparable_sets,changed_response_maps,equal_sets_different_maps,different_prepared_equal_sets,different_word_endpoints,sum_repertoire_AB,sum_repertoire_BA,min_repertoire_AB,max_repertoire_AB,min_repertoire_BA,max_repertoire_BA,mean_jaccard_distance
11,4,184,5,identity,2048,32,1782,3520,1782,266,418,1364,0,0,1782,1782,0,0,57024,9858,11948,1,6,1,6,0.8185221354166666
11,4,184,5,population_count,2048,32,1782,3520,1232,816,0,1232,0,0,1232,1232,0,550,39424,2048,2048,1,1,1,1,0.6015625
11,4,184,6,identity,2048,64,1782,3520,1782,266,418,1364,0,0,1782,1782,0,0,114048,11420,13928,1,7,1,7,0.8075520833333334
11,4,184,6,population_count,2048,64,1782,3520,1232,816,0,1232,0,0,1232,1232,0,550,78848,2048,2048,1,1,1,1,0.6015625
11,4,204,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,204,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,4,250,0,identity,2048,1,1397,2816,1397,651,0,1397,0,0,1397,1397,0,0,1397,2048,2048,1,1,1,1,0.68212890625
11,4,250,0,population_count,2048,1,1397,2816,1397,651,0,1397,0,0,1397,1397,0,0,1397,2048,2048,1,1,1,1,0.68212890625
11,4,250,1,identity,2048,2,1397,2816,1397,651,429,968,0,0,1397,1397,0,0,2684,3610,3181,1,2,1,2,0.6642252604166667
11,4,250,1,population_count,2048,2,1397,2816,1397,651,429,968,0,0,1397,1397,0,0,2684,3610,3181,1,2,1,2,0.5711263020833334
11,4,250,2,identity,2048,4,1397,2816,1397,651,704,693,0,11,1386,1397,0,0,5313,5634,4402,1,4,1,4,0.6340576171875001
11,4,250,2,population_count,2048,4,1397,2816,1397,651,539,858,0,11,1386,1397,0,0,5247,5326,4347,1,4,1,4,0.4981689453125
11,4,250,3,identity,2048,8,1397,2816,1397,651,715,682,0,44,1353,1397,0,0,10450,7955,5711,1,7,1,7,0.610716804625496
11,4,250,3,population_count,2048,8,1397,2816,1397,651,671,726,0,44,1353,1397,0,0,10384,7361,5557,1,6,1,6,0.444521949404762
11,4,250,4,identity,2048,16,1397,2816,1397,651,880,517,0,44,1353,1397,0,0,20383,10408,7141,1,11,1,11,0.5866770612742293
11,4,250,4,population_count,2048,16,1397,2816,1397,651,880,517,0,264,1133,1397,0,0,20317,9770,6833,1,8,1,8,0.387603275359623
11,4,250,5,identity,2048,32,1397,2816,1397,651,880,517,33,187,1177,1397,0,0,39765,12619,8615,1,13,1,16,0.5654786423158005
11,4,250,5,population_count,2048,32,1397,2816,1364,684,847,517,0,374,990,1397,33,33,39699,11915,8296,1,10,1,10,0.35922793433779765
11,4,250,6,identity,2048,64,1397,2816,1386,662,1078,308,33,220,1133,1397,11,11,77737,14808,10056,1,18,1,18,0.5496238922752594
11,4,250,6,population_count,2048,64,1397,2816,1353,695,1045,308,0,517,836,1397,44,44,77671,14104,9726,1,12,1,12,0.3259847005208333
11,30,51,0,identity,2048,1,2048,11264,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,30,51,0,population_count,2048,1,2048,11264,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,30,51,1,identity,2048,2,2048,11264,2048,0,2,2046,2,0,2046,2048,0,0,4094,4094,4096,1,2,2,2,0.99951171875
11,30,51,1,population_count,2048,2,2048,11264,1883,165,750,1133,145,66,1672,2048,165,165,3808,3467,3535,1,2,1,2,0.7748209635416666
11,30,51,2,identity,2048,4,2048,11264,2046,2,0,2046,0,0,2046,2048,2,2,8186,8188,8188,2,4,2,4,0.9852120535714286
11,30,51,2,population_count,2048,4,2048,11264,1925,123,1331,594,319,319,1287,2048,123,123,7317,5735,5636,2,4,2,4,0.5558186848958333
11,30,51,3,identity,2048,8,2048,11264,2046,2,374,1672,0,0,2046,2048,2,2,16370,14139,14139,2,7,2,7,0.9797050280448718
11,30,51,3,population_count,2048,8,2048,11264,1771,277,1221,550,319,264,1188,2048,277,277,14137,7440,7319,2,6,2,6,0.45564778645833337
11,30,51,4,identity,2048,16,2048,11264,2046,2,506,1540,0,0,2046,2048,2,2,32738,23995,24006,2,12,2,12,0.9718844631376101
11,30,51,4,population_count,2048,16,2048,11264,1881,167,1474,407,396,418,1067,2048,167,167,27821,8980,8980,2,7,2,7,0.3996669224330357
11,30,51,5,identity,2048,32,2048,11264,2046,2,1001,1045,0,0,2046,2048,2,2,65474,39296,39340,2,20,2,20,0.9670514619770876
11,30,51,5,population_count,2048,32,2048,11264,1859,189,1430,429,418,407,1034,2048,189,189,55024,10553,10542,2,8,2,8,0.3428164527529762
11,30,51,6,identity,2048,64,2048,11264,2046,2,1419,627,0,0,2046,2048,2,2,130946,63749,63815,2,33,2,33,0.9604801400718912
11,30,51,6,population_count,2048,64,2048,11264,1760,288,1298,462,506,462,792,2048,288,288,109232,12137,12148,2,8,2,8,0.2624482654389881
11,30,54,0,identity,2048,1,2046,8448,2046,2,0,2046,0,0,2046,2046,0,0,2046,2048,2048,1,1,1,1,0.9990234375
11,30,54,0,population_count,2048,1,2046,8448,1694,354,0,1694,0,0,1694,1694,0,352,1694,2048,2048,1,1,1,1,0.8271484375
11,30,54,1,identity,2048,2,2046,8448,2046,2,220,1826,0,0,2046,2046,0,0,4092,3874,4028,1,2,1,2,0.9972330729166666
11,30,54,1,population_count,2048,2,2046,8448,1694,354,869,825,176,66,1452,1705,11,352,3113,3456,3467,1,2,1,2,0.7430013020833333
11,30,54,2,identity,2048,4,2046,8448,2046,2,726,1320,0,0,2046,2046,0,0,8173,7394,7372,1,4,1,4,0.9948032924107143
11,30,54,2,population_count,2048,4,2046,8448,1782,266,1111,671,143,110,1529,1837,55,264,6490,4600,4743,1,4,1,4,0.7184733072916667
11,30,54,3,identity,2048,8,2046,8448,2046,2,1078,968,0,0,2046,2046,0,0,16346,13840,14335,1,8,1,8,0.9943150111607144
11,30,54,3,population_count,2048,8,2046,8448,1870,178,1496,374,330,220,1320,1925,55,176,12353,7306,7592,1,7,1,6,0.558830333891369
11,30,54,4,identity,2048,16,2046,8448,2046,2,1397,649,0,0,2046,2046,0,0,32659,26435,27513,1,16,1,16,0.9913438008414269
11,30,54,4,population_count,2048,16,2046,8448,1881,167,1606,275,363,286,1232,1936,55,165,25784,10342,10595,1,10,1,10,0.498432849702381
11,30,54,5,identity,2048,32,2046,8448,2046,2,1749,297,0,0,2046,2046,0,0,65296,50613,52219,1,32,1,32,0.9840679884606509
11,30,54,5,population_count,2048,32,2046,8448,1881,167,1639,242,506,462,913,1936,55,165,51315,13642,13565,1,11,1,10,0.37788783482142857
11,30,54,6,identity,2048,64,2046,8448,2046,2,1870,176,0,0,2046,2046,0,0,130471,96274,98793,1,64,1,64,0.9746662551344052
11,30,54,6,population_count,2048,64,2046,8448,1771,277,1584,187,539,550,682,1936,165,275,102817,16238,16524,1,12,1,12,0.2953506711929563
11,30,90,0,identity,2048,1,1958,8448,1958,90,0,1958,0,0,1958,1958,0,0,1958,2048,2048,1,1,1,1,0.9560546875
11,30,90,0,population_count,2048,1,1958,8448,1628,420,0,1628,0,0,1628,1628,0,330,1628,2048,2048,1,1,1,1,0.794921875
11,30,90,1,identity,2048,2,1958,8448,1958,90,0,1958,0,0,1958,1958,0,0,3905,4094,4094,1,2,1,2,0.9524739583333333
11,30,90,1,population_count,2048,2,1958,8448,1782,266,627,1155,121,176,1485,1804,22,176,2838,3709,3676,1,2,1,2,0.6883951822916667
11,30,90,2,identity,2048,4,1958,8448,1958,90,209,1749,0,0,1958,1958,0,0,7755,8043,8054,1,4,1,4,0.9478701636904762
11,30,90,2,population_count,2048,4,1958,8448,1903,145,1133,770,231,198,1474,1947,44,55,5709,5865,5986,1,4,1,4,0.5905773344494047
11,30,90,3,identity,2048,8,1958,8448,1958,90,561,1397,0,0,1958,1958,0,0,15466,15776,15842,1,8,1,8,0.9447714557577839
11,30,90,3,population_count,2048,8,1958,8448,1936,112,1419,517,319,275,1342,1958,22,22,11330,8516,8582,1,8,1,7,0.47557411799355165
11,30,90,4,identity,2048,16,1958,8448,1958,90,1210,748,0,0,1958,1958,0,0,30899,30769,30626,1,16,1,16,0.9400959046860919
11,30,90,4,population_count,2048,16,1958,8448,1826,222,1430,396,495,264,1067,1958,132,132,22638,11288,11662,1,10,1,10,0.3379782056051587
11,30,90,5,identity,2048,32,1958,8448,1958,90,1705,253,0,0,1958,1958,0,0,61743,59325,59336,1,32,1,32,0.934646955845214
11,30,90,5,population_count,2048,32,1958,8448,1837,211,1254,583,517,396,924,1958,121,121,45463,13741,13972,1,10,1,10,0.2520470997643849
11,30,90,6,identity,2048,64,1958,8448,1958,90,1870,88,0,0,1958,1958,0,0,123453,113885,113896,1,64,1,64,0.9250997391447827
11,30,90,6,population_count,2048,64,1958,8448,1749,299,1452,297,583,594,572,1958,209,209,91674,15776,15820,1,10,1,10,0.19004933190724208
11,30,110,0,identity,2048,1,2013,12672,2013,35,0,2013,0,0,2013,2013,0,0,2013,2048,2048,1,1,1,1,0.98291015625
11,30,110,0,population_count,2048,1,2013,12672,1870,178,0,1870,0,0,1870,1870,0,143,1870,2048,2048,1,1,1,1,0.9130859375
11,30,110,1,identity,2048,2,2013,12672,2013,35,44,1969,0,0,2013,2013,0,0,3971,4072,4072,1,2,1,2,0.9739583333333334
11,30,110,1,population_count,2048,2,2013,12672,1914,134,759,1155,77,66,1771,1947,33,99,3509,3555,3632,1,2,1,2,0.8119303385416666
11,30,110,2,identity,2048,4,2013,12672,2013,35,253,1760,0,0,2013,2013,0,0,7898,8109,7922,1,4,1,4,0.9682547433035715
11,30,110,2,population_count,2048,4,2013,12672,1958,90,1331,627,99,132,1727,2002,44,55,6424,5986,5986,1,4,1,4,0.6978457496279762
11,30,110,3,identity,2048,8,2013,12672,2013,35,528,1485,0,0,2013,2013,0,0,15774,15963,15732,1,8,1,8,0.9672719207875459
11,30,110,3,population_count,2048,8,2013,12672,1991,57,1397,594,165,231,1595,2013,22,22,12870,9671,9462,1,7,1,7,0.49725884331597225
11,30,110,4,identity,2048,16,2013,12672,2013,35,957,1056,0,0,2013,2013,0,0,31526,31583,30604,1,16,1,16,0.9649756399896587
11,30,110,4,population_count,2048,16,2013,12672,1947,101,1529,418,253,330,1364,2013,66,66,25036,12828,12938,1,9,1,9,0.38344280908978173
11,30,110,5,identity,2048,32,2013,12672,2013,35,1551,462,0,0,2013,2013,0,0,63030,61668,60040,1,32,1,32,0.9601168529231109
11,30,110,5,population_count,2048,32,2013,12672,1914,134,1584,330,396,484,1034,2013,99,99,50358,16073,15886,1,10,1,10,0.26387203156001987
11,30,110,6,identity,2048,64,2013,12672,2013,35,1859,154,11,0,2002,2013,0,0,125983,120221,116239,1,64,1,64,0.9486418111261719
11,30,110,6,population_count,2048,64,2013,12672,1782,266,1408,374,330,594,858,2013,231,231,101464,18625,18097,1,12,1,11,0.21313573443700395
11,30,150,0,identity,2048,1,2046,11264,2046,2,0,2046,0,0,2046,2046,0,0,2046,2048,2048,1,1,1,1,0.9990234375
11,30,150,0,population_count,2048,1,2046,11264,1639,409,0,1639,0,0,1639,1639,0,407,1639,2048,2048,1,1,1,1,0.80029296875
11,30,150,1,identity,2048,2,2046,11264,2046,2,352,1694,0,0,2046,2046,0,0,4092,3918,3896,1,2,1,2,0.9990234375
11,30,150,1,population_count,2048,2,2046,11264,1991,57,946,1045,143,176,1672,2024,33,55,3454,3533,3467,1,2,1,2,0.8101399739583333
11,30,150,2,identity,2048,4,2046,11264,2046,2,836,1210,0,0,2046,2046,0,0,8184,7416,7416,1,4,1,4,0.9952125186011904
11,30,150,2,population_count,2048,4,2046,11264,2013,35,1320,693,198,187,1628,2046,33,33,7007,5601,5634,1,4,1,4,0.7066952659970238
11,30,150,3,identity,2048,8,2046,11264,2046,2,1342,704,0,0,2046,2046,0,0,16368,14027,13983,1,8,1,8,0.995067390562996
11,30,150,3,population_count,2048,8,2046,11264,1958,90,1408,550,297,264,1397,2046,88,88,13981,8307,8274,1,7,1,7,0.5232596261160715
11,30,150,4,identity,2048,16,2046,11264,2046,2,1826,220,0,0,2046,2046,0,0,32703,26369,26369,1,16,1,16,0.9929085763934172
11,30,150,4,population_count,2048,16,2046,11264,1947,101,1551,396,396,440,1111,2046,99,99,27368,10815,10837,1,8,1,8,0.38899293929811507
11,30,150,5,identity,2048,32,2046,11264,2046,2,1947,99,0,0,2046,2046,0,0,65406,49546,49458,1,32,1,32,0.9893084488621653
11,30,150,5,population_count,2048,32,2046,11264,2013,35,1606,407,506,528,979,2046,33,33,54681,13279,13246,1,9,1,9,0.30955403645833335
11,30,150,6,identity,2048,64,2046,11264,2046,2,1969,77,0,0,2046,2046,0,0,130801,92534,92512,1,62,1,62,0.9830881499335171
11,30,150,6,population_count,2048,64,2046,11264,1848,200,1430,418,605,462,781,2046,198,198,110055,15270,15391,1,10,1,10,0.21786605592757938
11,30,170,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,30,170,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,30,170,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,4094,4094,1,2,1,2,0.0
11,30,170,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,3786,3786,1,2,1,2,0.0
11,30,170,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,6140,6140,1,3,1,3,0.0
11,30,170,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,5161,5161,1,3,1,3,0.0
11,30,170,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,8186,8186,1,4,1,4,0.0
11,30,170,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,6360,6360,1,4,1,4,0.0
11,30,170,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,10232,10232,1,5,1,5,0.0
11,30,170,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,7306,7306,1,5,1,5,0.0
11,30,170,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,12278,12278,1,6,1,6,0.0
11,30,170,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,8098,8098,1,6,1,6,0.0
11,30,170,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,14324,14324,1,7,1,7,0.0
11,30,170,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,8813,8813,1,6,1,6,0.0
11,30,184,0,identity,2048,1,2046,9856,2046,2,0,2046,0,0,2046,2046,0,0,2046,2048,2048,1,1,1,1,0.9990234375
11,30,184,0,population_count,2048,1,2046,9856,1144,904,0,1144,0,0,1144,1144,0,902,1144,2048,2048,1,1,1,1,0.55859375
11,30,184,1,identity,2048,2,2046,9856,2046,2,0,2046,0,0,2046,2046,0,0,4070,4094,4094,1,2,1,2,0.9954427083333334
11,30,184,1,population_count,2048,2,2046,9856,1551,497,561,990,121,132,1298,1595,44,495,2541,3786,3753,1,2,1,2,0.6078287760416667
11,30,184,2,identity,2048,4,2046,9856,2046,2,0,2046,0,0,2046,2046,0,0,8118,8186,8186,1,4,1,4,0.9693545386904763
11,30,184,2,population_count,2048,4,2046,9856,1661,387,1078,583,121,253,1287,1782,121,385,5291,5964,5711,1,4,1,4,0.5220703124999999
11,30,184,3,identity,2048,8,2046,9856,2046,2,682,1364,0,0,2046,2046,0,0,16225,15666,16106,1,8,1,8,0.9459391276041667
11,30,184,3,population_count,2048,8,2046,9856,1661,387,1243,418,473,264,924,1782,121,385,10703,7801,8296,1,6,1,7,0.40052373976934524
11,30,184,4,identity,2048,16,2046,9856,2046,2,1287,759,0,0,2046,2046,0,0,32417,28932,30494,1,16,1,16,0.9252864517500925
11,30,184,4,population_count,2048,16,2046,9856,1639,409,1298,341,572,297,770,1782,143,407,21945,9682,10518,1,7,1,8,0.3188660636780754
11,30,184,5,identity,2048,32,2046,9856,2046,2,1628,418,0,0,2046,2046,0,0,64724,52164,56047,1,32,1,32,0.8973693052989925
11,30,184,5,population_count,2048,32,2046,9856,1628,420,1463,165,748,374,506,1782,154,418,44242,11255,12146,1,8,1,8,0.269795154389881
11,30,184,6,identity,2048,64,2046,9856,2046,2,1771,275,0,0,2046,2046,0,0,129316,90323,98474,1,61,1,62,0.8623008549544908
11,30,184,6,population_count,2048,64,2046,9856,1540,508,1485,55,869,418,253,1782,242,506,87956,12663,13532,1,9,1,9,0.22954818483382938
11,30,204,0,identity,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,30,204,0,population_count,2048,1,0,0,0,2048,0,0,0,0,0,0,0,0,0,2048,2048,1,1,1,1,0.0
11,30,204,1,identity,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,4094,4094,1,2,1,2,0.0
11,30,204,1,population_count,2048,2,0,0,0,2048,0,0,0,0,0,0,0,0,0,3786,3786,1,2,1,2,0.0
11,30,204,2,identity,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,6140,6140,1,3,1,3,0.0
11,30,204,2,population_count,2048,4,0,0,0,2048,0,0,0,0,0,0,0,0,0,5161,5161,1,3,1,3,0.0
11,30,204,3,identity,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,8186,8186,1,4,1,4,0.0
11,30,204,3,population_count,2048,8,0,0,0,2048,0,0,0,0,0,0,0,0,0,6360,6360,1,4,1,4,0.0
11,30,204,4,identity,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,10232,10232,1,5,1,5,0.0
11,30,204,4,population_count,2048,16,0,0,0,2048,0,0,0,0,0,0,0,0,0,7306,7306,1,5,1,5,0.0
11,30,204,5,identity,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,12278,12278,1,6,1,6,0.0
11,30,204,5,population_count,2048,32,0,0,0,2048,0,0,0,0,0,0,0,0,0,8098,8098,1,6,1,6,0.0
11,30,204,6,identity,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,14324,14324,1,7,1,7,0.0
11,30,204,6,population_count,2048,64,0,0,0,2048,0,0,0,0,0,0,0,0,0,8813,8813,1,6,1,6,0.0
11,30,250,0,identity,2048,1,2046,11264,2046,2,0,2046,0,0,2046,2046,0,0,2046,2048,2048,1,1,1,1,0.9990234375
11,30,250,0,population_count,2048,1,2046,11264,2046,2,0,2046,0,0,2046,2046,0,0,2046,2048,2048,1,1,1,1,0.9990234375
11,30,250,1,identity,2048,2,2046,11264,2046,2,198,1848,0,0,2046,2046,0,0,4070,4094,3896,1,2,1,2,0.9954427083333334
11,30,250,1,population_count,2048,2,2046,11264,2046,2,286,1760,0,0,2046,2046,0,0,3894,4094,3808,1,2,1,2,0.9381510416666666
11,30,250,2,identity,2048,4,2046,11264,2046,2,396,1650,0,44,2002,2046,0,0,8030,7790,7592,1,4,1,4,0.9794828869047619
11,30,250,2,population_count,2048,4,2046,11264,2046,2,1507,539,0,55,1991,2046,0,0,7590,7647,6294,1,4,1,4,0.8390415736607144
11,30,250,3,identity,2048,8,2046,11264,2046,2,1419,627,22,77,1947,2046,0,0,15741,13884,14225,1,8,1,8,0.9491710844494048
11,30,250,3,population_count,2048,8,2046,11264,2046,2,1639,407,22,132,1892,2046,0,0,14718,12058,11332,1,8,1,8,0.6780376131572421
11,30,250,4,identity,2048,16,2046,11264,2046,2,1793,253,99,165,1782,2046,0,0,30547,23476,26182,1,16,1,16,0.9289459595479657
11,30,250,4,population_count,2048,16,2046,11264,2046,2,1727,319,352,418,1276,2046,0,0,28336,16436,16436,1,12,1,12,0.4587859623015873
11,30,250,5,identity,2048,32,2046,11264,2046,2,1914,132,154,187,1705,2046,0,0,59323,39712,45311,1,29,1,29,0.9269108801350806
11,30,250,5,population_count,2048,32,2046,11264,1980,68,1683,297,792,451,737,2046,66,66,54967,19186,19879,1,12,1,12,0.32521158854166665
11,30,250,6,identity,2048,64,2046,11264,2046,2,1958,88,198,198,1650,2046,0,0,114147,66497,77123,1,52,1,53,0.9225042549039848
11,30,250,6,population_count,2048,64,2046,11264,1452,596,1419,33,1177,242,33,2046,594,594,106535,20957,22090,1,12,1,12,0.2275390625
11,51,54,0,identity,2048,1,2048,11264,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,51,54,0,population_count,2048,1,2048,11264,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,51,54,1,identity,2048,2,2048,11264,2048,0,563,1485,0,24,2024,2048,0,0,4039,3810,3731,1,2,1,2,0.9583333333333333
11,51,54,1,population_count,2048,2,2048,11264,2026,22,761,1265,55,79,1892,2048,22,22,3885,3590,3555,1,2,1,2,0.8759765625
11,51,54,2,identity,2048,4,2048,11264,2046,2,1012,1034,11,33,2002,2048,2,2,8021,7077,7154,2,4,2,4,0.8862944103422621
11,51,54,2,population_count,2048,4,2048,11264,2046,2,1364,682,99,165,1782,2048,2,2,7570,6153,6329,2,4,2,4,0.7354178292410715
11,51,54,3,identity,2048,8,2048,11264,2046,2,1628,418,33,44,1969,2048,2,2,15897,11422,10201,2,7,2,7,0.8203247815552503
11,51,54,3,population_count,2048,8,2048,11264,2013,35,1342,671,132,242,1639,2048,35,35,14555,8870,8023,2,7,2,7,0.6012875511532737
11,51,54,4,identity,2048,16,2048,11264,2046,2,1672,374,55,55,1936,2048,2,2,31528,16097,15569,2,12,2,12,0.7589097103039195
11,51,54,4,population_count,2048,16,2048,11264,2002,46,1606,396,308,418,1276,2048,46,46,28239,10993,10740,2,8,2,8,0.4539575970362103
11,51,54,5,identity,2048,32,2048,11264,2046,2,1892,154,88,88,1870,2048,2,2,62570,22213,20629,2,18,2,18,0.7069942186979572
11,51,54,5,population_count,2048,32,2048,11264,1782,266,1474,308,264,616,902,2048,266,266,54804,12962,12445,2,9,2,8,0.33954613095238095
11,51,54,6,identity,2048,64,2048,11264,2046,2,1892,154,99,187,1760,2048,2,2,124269,28109,26316,2,25,2,25,0.6588844720644058
11,51,54,6,population_count,2048,64,2048,11264,1573,475,1397,176,363,561,649,2048,475,475,107131,14315,14106,2,9,2,10,0.25919518849206347
11,51,90,0,identity,2048,1,2048,22528,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,51,90,0,population_count,2048,1,2048,22528,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,51,90,1,identity,2048,2,2048,22528,2048,0,2,2046,0,2,2046,2048,0,0,2048,4096,4094,2,2,1,2,0.66650390625
11,51,90,1,population_count,2048,2,2048,22528,2048,0,662,1386,0,662,1386,2048,0,0,2048,4096,3434,2,2,1,2,0.61279296875
11,51,90,2,identity,2048,4,2048,22528,2046,2,0,2046,0,0,2046,2048,2,2,2048,8188,8188,2,4,2,4,0.39960937500000004
11,51,90,2,population_count,2048,4,2048,22528,1386,662,418,968,418,0,968,2048,662,662,2048,6450,6868,2,4,2,4,0.260498046875
11,51,90,3,identity,2048,8,2048,22528,2046,2,0,2046,0,0,2046,2048,2,2,2048,12280,12280,2,6,2,6,0.2854352678571428
11,51,90,3,population_count,2048,8,2048,22528,968,1080,242,726,0,242,726,2048,1080,1080,2048,8804,8562,2,6,2,6,0.15936802455357146
11,51,90,4,identity,2048,16,2048,22528,2046,2,0,2046,0,0,2046,2048,2,2,2048,16372,16372,2,8,2,8,0.22200520833333343
11,51,90,4,population_count,2048,16,2048,22528,726,1322,176,550,176,0,550,2048,1322,1322,2048,10080,10256,2,7,2,7,0.10772879464285715
11,51,90,5,identity,2048,32,2048,22528,2046,2,0,2046,0,0,2046,2048,2,2,2048,20464,20464,2,10,2,10,0.1816406249999999
11,51,90,5,population_count,2048,32,2048,22528,550,1498,176,374,0,176,374,2048,1498,1498,2048,11356,11180,2,8,2,8,0.0737885974702381
11,51,90,6,identity,2048,64,2048,22528,2046,2,0,2046,0,0,2046,2048,2,2,2048,24556,24556,2,12,2,12,0.1536959134615384
11,51,90,6,population_count,2048,64,2048,22528,374,1674,88,286,88,0,286,2048,1674,1674,2048,12016,12104,2,8,2,8,0.05030498201884921
11,51,110,0,identity,2048,1,2048,16896,2048,0,0,2048,0,0,2048,2048,0,0,2048,2048,2048,1,1,1,1,1.0
11,51,110,0,population_count,2048,1,2048,16896,1718,330,0,1718,0,0,1718,1718,0,330,1718,2048,2048,1,1,1,1,0.8388671875
11,51,110,1,identity,2048,2,2048,16896,2048,0,24,2024,0,2,2046,2048,0,0,4094,4074,4094,1,2,1,2,0.9923502604166666
11,51,110,1,population_count,2048,2,2048,16896,1927,121,442,1485,132,112,1683,1993,66,121,3324,3854,3786,1,2,1,2,0.7596028645833333
11,51,110,2,identity,2048,4,2048,16896,2046,2,77,1969,0,0,2046,2048,2,2,8153,8122,8133,2,4,2,4,0.9864908854166667
11,51,110,2,population_count,2048,4,2048,16896,1969,79,1243,726,209,231,1529,2015,46,79,6404,6351,6032,1,4,1,4,0.6276123046875
11,51,110,3,identity,2048,8,2048,16896,2046,2,176,1870,0,0,2046,2048,2,2,16260,14128,14139,2,7,2,7,0.9784793169070514
11,51,110,3,population_count,2048,8,2048,16896,1903,145,1474,429,297,440,1166,2037,134,145,12322,8628,8188,2,6,2,6,0.435627673921131
11,51,110,4,identity,2048,16,2048,16896,2046,2,572,1474,0,0,2046,2048,2,2,32441,24017,23885,2,12,2,12,0.9659805887896764
11,51,110,4,population_count,2048,16,2048,16896,1782,266,1474,308,462,528,792,2048,266,266,24213,10234,9992,2,7,2,7,0.30456232948908735
11,51,110,5,identity,2048,32,2048,16896,2046,2,1309,737,0,0,2046,2048,2,2,64759,39252,38856,2,20,2,20,0.953614236985406
11,51,110,5,population_count,2048,32,2048,16896,1749,299,1408,341,385,583,781,2048,299,299,47643,11356,11147,2,8,2,8,0.276287357390873
